timestamp,source,event_type,load_kw,unit,log_level,attack_type,label
2025-12-23 08:01:38,Grid,LoadReading,1.25,0,0,Normal,0
2025-12-23 08:00:38,Grid,LoadReading,8.04,0,0,Normal,0
2025-12-23 07:59:38,Grid,LoadReading,0.34,0,0,Normal,0
2025-12-23 07:58:38,Grid,LoadReading,3.9,0,0,Normal,0
2025-12-23 07:57:38,Grid,LoadReading,5.97,0,0,Normal,0
2025-12-23 07:56:38,Grid,LoadReading,2.68,0,0,Normal,0
2025-12-23 07:55:38,Grid,LoadReading,8.81,0,0,Normal,0
2025-12-23 07:54:38,Grid,LoadReading,7.54,0,0,Normal,0
2025-12-23 07:53:38,Grid,LoadReading,1.08,0,0,Normal,0
2025-12-23 07:52:38,Grid,LoadReading,10.02,0,0,Normal,0
2025-12-23 07:51:38,Grid,LoadReading,3.51,0,0,Normal,0
2025-12-23 07:50:38,Grid,LoadReading,0.33,0,0,Normal,0
2025-12-23 07:49:38,Grid,LoadReading,3.67,0,0,Normal,0
2025-12-23 07:48:38,Grid,LoadReading,9.18,0,0,Normal,0
2025-12-23 07:47:38,Grid,LoadReading,10.12,0,0,Normal,0
2025-12-23 07:46:38,Grid,LoadReading,5.69,0,0,Normal,0
2025-12-23 07:45:38,Grid,LoadReading,0.99,0,0,Normal,0
2025-12-23 07:44:38,Grid,LoadReading,3.84,0,0,Normal,0
2025-12-23 07:43:38,Grid,LoadReading,7.42,0,0,Normal,0
2025-12-23 07:42:38,Grid,LoadReading,0.86,0,0,Normal,0
2025-12-23 07:41:38,Grid,LoadReading,5.81,0,0,Normal,0
2025-12-23 07:40:38,Grid,LoadReading,9.38,0,0,Normal,0
2025-12-23 07:39:38,Grid,LoadReading,10.49,0,0,Normal,0
2025-12-23 07:38:38,Grid,LoadReading,4.31,0,0,Normal,0
2025-12-23 07:37:38,Grid,LoadReading,0.63,0,0,Normal,0
2025-12-23 07:36:38,Grid,LoadReading,4.42,0,0,Normal,0
2025-12-23 07:35:38,Grid,LoadReading,5.67,0,0,Normal,0
2025-12-23 07:34:38,Grid,LoadReading,4.33,0,0,Normal,0
2025-12-23 07:33:38,Grid,LoadReading,5.49,0,0,Normal,0
2025-12-23 07:32:38,Grid,LoadReading,4.28,0,0,Normal,0
2025-12-23 07:31:38,Grid,LoadReading,2.38,0,0,Normal,0
2025-12-23 07:30:38,Grid,LoadReading,1.29,0,0,Normal,0
2025-12-23 07:29:38,Grid,LoadReading,6.4,0,0,Normal,0
2025-12-23 07:28:38,Grid,LoadReading,7.01,0,0,Normal,0
2025-12-23 07:27:38,Grid,LoadReading,0.96,0,0,Normal,0
2025-12-23 07:26:38,Grid,LoadReading,8.42,0,0,Normal,0
2025-12-23 07:25:38,Grid,LoadReading,2.21,0,0,Normal,0
2025-12-23 07:24:38,Grid,LoadReading,1.57,0,0,Normal,0
2025-12-23 07:23:38,Grid,LoadReading,10.33,0,0,Normal,0
2025-12-23 07:22:38,Grid,LoadReading,10.05,0,0,Normal,0
2025-12-23 07:21:38,Grid,LoadReading,9.34,0,0,Normal,0
2025-12-23 07:20:38,Grid,LoadReading,6.36,0,0,Normal,0
2025-12-23 07:19:38,Grid,LoadReading,4.16,0,0,Normal,0
2025-12-23 07:18:38,Grid,LoadReading,1.39,0,0,Normal,0
2025-12-23 07:17:38,Grid,LoadReading,2.61,0,0,Normal,0
2025-12-23 07:16:38,Grid,LoadReading,0.86,0,0,Normal,0
2025-12-23 07:15:38,Grid,LoadReading,10.67,0,0,Normal,0
2025-12-23 07:14:38,Grid,LoadReading,6.37,0,0,Normal,0
2025-12-23 07:13:38,Grid,LoadReading,10.72,0,0,Normal,0
2025-12-23 07:12:38,Grid,LoadReading,7.85,0,0,Normal,0
2025-12-23 07:11:38,Grid,LoadReading,4.87,0,0,Normal,0
2025-12-23 07:10:38,Grid,LoadReading,1.09,0,0,Normal,0
2025-12-23 07:09:38,Grid,LoadReading,1.7,0,0,Normal,0
2025-12-23 07:08:38,Grid,LoadReading,3.7,0,0,Normal,0
2025-12-23 07:07:38,Grid,LoadReading,8.04,0,0,Normal,0
2025-12-23 07:06:38,Grid,LoadReading,10.61,0,0,Normal,0
2025-12-23 07:05:38,Grid,LoadReading,2.99,0,0,Normal,0
2025-12-23 07:04:38,Grid,LoadReading,4.52,0,0,Normal,0
2025-12-23 07:03:38,Grid,LoadReading,8.76,0,0,Normal,0
2025-12-23 07:02:38,Grid,LoadReading,6.91,0,0,Normal,0
2025-12-23 07:01:38,Grid,LoadReading,3.32,0,0,Normal,0
2025-12-23 07:00:38,Grid,LoadReading,4.14,0,0,Normal,0
2025-12-23 06:59:38,Grid,LoadReading,1.34,0,0,Normal,0
2025-12-23 06:58:38,Grid,LoadReading,1.84,0,0,Normal,0
2025-12-23 06:57:38,Grid,LoadReading,1.41,0,0,Normal,0
2025-12-23 06:56:38,Grid,LoadReading,5.95,0,0,Normal,0
2025-12-23 06:55:38,Grid,LoadReading,3.02,0,0,Normal,0
2025-12-23 06:54:38,Grid,LoadReading,8.41,0,0,Normal,0
2025-12-23 06:53:38,Grid,LoadReading,8.77,0,0,Normal,0
2025-12-23 06:52:38,Grid,LoadReading,9.43,0,0,Normal,0
2025-12-23 06:51:38,Grid,LoadReading,3.67,0,0,Normal,0
2025-12-23 06:50:38,Grid,LoadReading,5.45,0,0,Normal,0
2025-12-23 06:49:38,Grid,LoadReading,7.18,0,0,Normal,0
2025-12-23 06:48:38,Grid,LoadReading,3.64,0,0,Normal,0
2025-12-23 06:47:38,Grid,LoadReading,4.74,0,0,Normal,0
2025-12-23 06:46:38,Grid,LoadReading,5.2,0,0,Normal,0
2025-12-23 06:45:38,Grid,LoadReading,6.19,0,0,Normal,0
2025-12-23 06:44:38,Grid,LoadReading,1.3,0,0,Normal,0
2025-12-23 06:43:38,Grid,LoadReading,3.57,0,0,Normal,0
2025-12-23 06:42:38,Grid,LoadReading,1.1,0,0,Normal,0
2025-12-23 06:41:38,Grid,LoadReading,3.32,0,0,Normal,0
2025-12-23 06:40:38,Grid,LoadReading,9.81,0,0,Normal,0
2025-12-23 06:39:38,Grid,LoadReading,10.09,0,0,Normal,0
2025-12-23 06:38:38,Grid,LoadReading,2.75,0,0,Normal,0
2025-12-23 06:37:38,Grid,LoadReading,5.25,0,0,Normal,0
2025-12-23 06:36:38,Grid,LoadReading,1.66,0,0,Normal,0
2025-12-23 06:35:38,Grid,LoadReading,3.77,0,0,Normal,0
2025-12-23 06:34:38,Grid,LoadReading,7.77,0,0,Normal,0
2025-12-23 06:33:38,Grid,LoadReading,4.06,0,0,Normal,0
2025-12-23 06:32:38,Grid,LoadReading,5.35,0,0,Normal,0
2025-12-23 06:31:38,Grid,LoadReading,7.89,0,0,Normal,0
2025-12-23 06:30:38,Grid,LoadReading,9.1,0,0,Normal,0
2025-12-23 06:29:38,Grid,LoadReading,1.56,0,0,Normal,0
2025-12-23 06:28:38,Grid,LoadReading,7.32,0,0,Normal,0
2025-12-23 06:27:38,Grid,LoadReading,4.11,0,0,Normal,0
2025-12-23 06:26:38,Grid,LoadReading,1.06,0,0,Normal,0
2025-12-23 06:25:38,Grid,LoadReading,6.52,0,0,Normal,0
2025-12-23 06:24:38,Grid,LoadReading,3.04,0,0,Normal,0
2025-12-23 06:23:38,Grid,LoadReading,5.65,0,0,Normal,0
2025-12-23 06:22:38,Grid,LoadReading,8.59,0,0,Normal,0
2025-12-23 06:21:38,Grid,LoadReading,5.43,0,0,Normal,0
2025-12-23 06:20:38,Grid,LoadReading,0.88,0,0,Normal,0
2025-12-23 06:19:38,Grid,LoadReading,1.83,0,0,Normal,0
2025-12-23 06:18:38,Grid,LoadReading,10.25,0,0,Normal,0
2025-12-23 06:17:38,Grid,LoadReading,2.83,0,0,Normal,0
2025-12-23 06:16:38,Grid,LoadReading,4.64,0,0,Normal,0
2025-12-23 06:15:38,Grid,LoadReading,7.99,0,0,Normal,0
2025-12-23 06:14:38,Grid,LoadReading,2.16,0,0,Normal,0
2025-12-23 06:13:38,Grid,LoadReading,9.09,0,0,Normal,0
2025-12-23 06:12:38,Grid,LoadReading,7.07,0,0,Normal,0
2025-12-23 06:11:38,Grid,LoadReading,9.39,0,0,Normal,0
2025-12-23 06:10:38,Grid,LoadReading,2.48,0,0,Normal,0
2025-12-23 06:09:38,Grid,LoadReading,2.47,0,0,Normal,0
2025-12-23 06:08:38,Grid,LoadReading,8.44,0,0,Normal,0
2025-12-23 06:07:38,Grid,LoadReading,2.01,0,0,Normal,0
2025-12-23 06:06:38,Grid,LoadReading,9.69,0,0,Normal,0
2025-12-23 06:05:38,Grid,LoadReading,6.24,0,0,Normal,0
2025-12-23 06:04:38,Grid,LoadReading,3.89,0,0,Normal,0
2025-12-23 06:03:38,Grid,LoadReading,10.32,0,0,Normal,0
2025-12-23 06:02:38,Grid,LoadReading,3.66,0,0,Normal,0
2025-12-23 06:01:38,Grid,LoadReading,0.38,0,0,Normal,0
2025-12-23 06:00:38,Grid,LoadReading,1.92,0,0,Normal,0
2025-12-23 05:59:38,Grid,LoadReading,7.13,0,0,Normal,0
2025-12-23 05:58:38,Grid,LoadReading,4.56,0,0,Normal,0
2025-12-23 05:57:38,Grid,LoadReading,9.74,0,0,Normal,0
2025-12-23 05:56:38,Grid,LoadReading,6.86,0,0,Normal,0
2025-12-23 05:55:38,Grid,LoadReading,9.78,0,0,Normal,0
2025-12-23 05:54:38,Grid,LoadReading,10.34,0,0,Normal,0
2025-12-23 05:53:38,Grid,LoadReading,9.61,0,0,Normal,0
2025-12-23 05:52:38,Grid,LoadReading,8.47,0,0,Normal,0
2025-12-23 05:51:38,Grid,LoadReading,10.43,0,0,Normal,0
2025-12-23 05:50:38,Grid,LoadReading,3.18,0,0,Normal,0
2025-12-23 05:49:38,Grid,LoadReading,8.88,0,0,Normal,0
2025-12-23 05:48:38,Grid,LoadReading,3.28,0,0,Normal,0
2025-12-23 05:47:38,Grid,LoadReading,0.97,0,0,Normal,0
2025-12-23 05:46:38,Grid,LoadReading,1.09,0,0,Normal,0
2025-12-23 05:45:38,Grid,LoadReading,2.44,0,0,Normal,0
2025-12-23 05:44:38,Grid,LoadReading,2.88,0,0,Normal,0
2025-12-23 05:43:38,Grid,LoadReading,1.48,0,0,Normal,0
2025-12-23 05:42:38,Grid,LoadReading,2.19,0,0,Normal,0
2025-12-23 05:41:38,Grid,LoadReading,7.16,0,0,Normal,0
2025-12-23 05:40:38,Grid,LoadReading,5.05,0,0,Normal,0
2025-12-23 05:39:38,Grid,LoadReading,8.59,0,0,Normal,0
2025-12-23 05:38:38,Grid,LoadReading,6.08,0,0,Normal,0
2025-12-23 05:37:38,Grid,LoadReading,1.24,0,0,Normal,0
2025-12-23 05:36:38,Grid,LoadReading,3.33,0,0,Normal,0
2025-12-23 05:35:38,Grid,LoadReading,0.83,0,0,Normal,0
2025-12-23 05:34:38,Grid,LoadReading,6.03,0,0,Normal,0
2025-12-23 05:33:38,Grid,LoadReading,4.49,0,0,Normal,0
2025-12-23 05:32:38,Grid,LoadReading,6.51,0,0,Normal,0
2025-12-23 05:31:38,Grid,LoadReading,9.72,0,0,Normal,0
2025-12-23 05:30:38,Grid,LoadReading,8.43,0,0,Normal,0
2025-12-23 05:29:38,Grid,LoadReading,0.58,0,0,Normal,0
2025-12-23 05:28:38,Grid,LoadReading,10.28,0,0,Normal,0
2025-12-23 05:27:38,Grid,LoadReading,0.72,0,0,Normal,0
2025-12-23 05:26:38,Grid,LoadReading,7.67,0,0,Normal,0
2025-12-23 05:25:38,Grid,LoadReading,10.15,0,0,Normal,0
2025-12-23 05:24:38,Grid,LoadReading,9.07,0,0,Normal,0
2025-12-23 05:23:38,Grid,LoadReading,6.06,0,0,Normal,0
2025-12-23 05:22:38,Grid,LoadReading,0.33,0,0,Normal,0
2025-12-23 05:21:38,Grid,LoadReading,10.45,0,0,Normal,0
2025-12-23 05:20:38,Grid,LoadReading,5.88,0,0,Normal,0
2025-12-23 05:19:38,Grid,LoadReading,1.72,0,0,Normal,0
2025-12-23 05:18:38,Grid,LoadReading,3.95,0,0,Normal,0
2025-12-23 05:17:38,Grid,LoadReading,2.52,0,0,Normal,0
2025-12-23 05:16:38,Grid,LoadReading,2.38,0,0,Normal,0
2025-12-23 05:15:38,Grid,LoadReading,8.29,0,0,Normal,0
2025-12-23 05:14:38,Grid,LoadReading,10.74,0,0,Normal,0
2025-12-23 05:13:38,Grid,LoadReading,6.6,0,0,Normal,0
2025-12-23 05:12:38,Grid,LoadReading,7.29,0,0,Normal,0
2025-12-23 05:11:38,Grid,LoadReading,9.02,0,0,Normal,0
2025-12-23 05:10:38,Grid,LoadReading,6.17,0,0,Normal,0
2025-12-23 05:09:38,Grid,LoadReading,2.37,0,0,Normal,0
2025-12-23 05:08:38,Grid,LoadReading,2.93,0,0,Normal,0
2025-12-23 05:07:38,Grid,LoadReading,5.44,0,0,Normal,0
2025-12-23 05:06:38,Grid,LoadReading,10.2,0,0,Normal,0
2025-12-23 05:05:38,Grid,LoadReading,0.85,0,0,Normal,0
2025-12-23 05:04:38,Grid,LoadReading,7.7,0,0,Normal,0
2025-12-23 05:03:38,Grid,LoadReading,7.94,0,0,Normal,0
2025-12-23 05:02:38,Grid,LoadReading,0.95,0,0,Normal,0
2025-12-23 05:01:38,Grid,LoadReading,4.14,0,0,Normal,0
2025-12-23 05:00:38,Grid,LoadReading,3.5,0,0,Normal,0
2025-12-23 04:59:38,Grid,LoadReading,3.76,0,0,Normal,0
2025-12-23 04:58:38,Grid,LoadReading,3.79,0,0,Normal,0
2025-12-23 04:57:38,Grid,LoadReading,9.63,0,0,Normal,0
2025-12-23 04:56:38,Grid,LoadReading,4.34,0,0,Normal,0
2025-12-23 04:55:38,Grid,LoadReading,5.05,0,0,Normal,0
2025-12-23 04:54:38,Grid,LoadReading,4.99,0,0,Normal,0
2025-12-23 04:53:38,Grid,LoadReading,1.92,0,0,Normal,0
2025-12-23 04:52:38,Grid,LoadReading,0.42,0,0,Normal,0
2025-12-23 04:51:38,Grid,LoadReading,10.9,0,0,Normal,0
2025-12-23 04:50:38,Grid,LoadReading,7.35,0,0,Normal,0
2025-12-23 04:49:38,Grid,LoadReading,1.52,0,0,Normal,0
2025-12-23 04:48:38,Grid,LoadReading,8.64,0,0,Normal,0
2025-12-23 04:47:38,Grid,LoadReading,6.16,0,0,Normal,0
2025-12-23 04:46:38,Grid,LoadReading,7.66,0,0,Normal,0
2025-12-23 04:45:38,Grid,LoadReading,9.98,0,0,Normal,0
2025-12-23 04:44:38,Grid,LoadReading,3.97,0,0,Normal,0
2025-12-23 04:43:38,Grid,LoadReading,4.14,0,0,Normal,0
2025-12-23 04:42:38,Grid,LoadReading,5.97,0,0,Normal,0
2025-12-23 04:41:38,Grid,LoadReading,10.52,0,0,Normal,0
2025-12-23 04:40:38,Grid,LoadReading,1.97,0,0,Normal,0
2025-12-23 04:39:38,Grid,LoadReading,5.56,0,0,Normal,0
2025-12-23 04:38:38,Grid,LoadReading,9.36,0,0,Normal,0
2025-12-23 04:37:38,Grid,LoadReading,8.97,0,0,Normal,0
2025-12-23 04:36:38,Grid,LoadReading,2.85,0,0,Normal,0
2025-12-23 04:35:38,Grid,LoadReading,3.68,0,0,Normal,0
2025-12-23 04:34:38,Grid,LoadReading,8.75,0,0,Normal,0
2025-12-23 04:33:38,Grid,LoadReading,7.13,0,0,Normal,0
2025-12-23 04:32:38,Grid,LoadReading,4.63,0,0,Normal,0
2025-12-23 04:31:38,Grid,LoadReading,5.32,0,0,Normal,0
2025-12-23 04:30:38,Grid,LoadReading,0.35,0,0,Normal,0
2025-12-23 04:29:38,Grid,LoadReading,1.55,0,0,Normal,0
2025-12-23 04:28:38,Grid,LoadReading,9.27,0,0,Normal,0
2025-12-23 04:27:38,Grid,LoadReading,1.73,0,0,Normal,0
2025-12-23 04:26:38,Grid,LoadReading,4.0,0,0,Normal,0
2025-12-23 04:25:38,Grid,LoadReading,1.16,0,0,Normal,0
2025-12-23 04:24:38,Grid,LoadReading,3.06,0,0,Normal,0
2025-12-23 04:23:38,Grid,LoadReading,8.94,0,0,Normal,0
2025-12-23 04:22:38,Grid,LoadReading,5.94,0,0,Normal,0
2025-12-23 04:21:38,Grid,LoadReading,4.36,0,0,Normal,0
2025-12-23 04:20:38,Grid,LoadReading,10.36,0,0,Normal,0
2025-12-23 04:19:38,Grid,LoadReading,2.33,0,0,Normal,0
2025-12-23 04:18:38,Grid,LoadReading,2.03,0,0,Normal,0
2025-12-23 04:17:38,Grid,LoadReading,8.31,0,0,Normal,0
2025-12-23 04:16:38,Grid,LoadReading,2.39,0,0,Normal,0
2025-12-23 04:15:38,Grid,LoadReading,7.2,0,0,Normal,0
2025-12-23 04:14:38,Grid,LoadReading,10.3,0,0,Normal,0
2025-12-23 04:13:38,Grid,LoadReading,4.15,0,0,Normal,0
2025-12-23 04:12:38,Grid,LoadReading,3.08,0,0,Normal,0
2025-12-23 04:11:38,Grid,LoadReading,1.81,0,0,Normal,0
2025-12-23 04:10:38,Grid,LoadReading,10.25,0,0,Normal,0
2025-12-23 04:09:38,Grid,LoadReading,5.83,0,0,Normal,0
2025-12-23 04:08:38,Grid,LoadReading,0.53,0,0,Normal,0
2025-12-23 04:07:38,Grid,LoadReading,2.12,0,0,Normal,0
2025-12-23 04:06:38,Grid,LoadReading,7.29,0,0,Normal,0
2025-12-23 04:05:38,Grid,LoadReading,10.49,0,0,Normal,0
2025-12-23 04:04:38,Grid,LoadReading,8.9,0,0,Normal,0
2025-12-23 04:03:38,Grid,LoadReading,5.61,0,0,Normal,0
2025-12-23 04:02:38,Grid,LoadReading,4.79,0,0,Normal,0
2025-12-23 04:01:38,Grid,LoadReading,5.98,0,0,Normal,0
2025-12-23 04:00:38,Grid,LoadReading,1.62,0,0,Normal,0
2025-12-23 03:59:38,Grid,LoadReading,9.75,0,0,Normal,0
2025-12-23 03:58:38,Grid,LoadReading,3.37,0,0,Normal,0
2025-12-23 03:57:38,Grid,LoadReading,5.77,0,0,Normal,0
2025-12-23 03:56:38,Grid,LoadReading,3.66,0,0,Normal,0
2025-12-23 03:55:38,Grid,LoadReading,4.83,0,0,Normal,0
2025-12-23 03:54:38,Grid,LoadReading,8.61,0,0,Normal,0
2025-12-23 03:53:38,Grid,LoadReading,4.75,0,0,Normal,0
2025-12-23 03:52:38,Grid,LoadReading,4.01,0,0,Normal,0
2025-12-23 03:51:38,Grid,LoadReading,10.48,0,0,Normal,0
2025-12-23 03:50:38,Grid,LoadReading,9.29,0,0,Normal,0
2025-12-23 03:49:38,Grid,LoadReading,1.01,0,0,Normal,0
2025-12-23 03:48:38,Grid,LoadReading,2.88,0,0,Normal,0
2025-12-23 03:47:38,Grid,LoadReading,1.0,0,0,Normal,0
2025-12-23 03:46:38,Grid,LoadReading,9.48,0,0,Normal,0
2025-12-23 03:45:38,Grid,LoadReading,5.08,0,0,Normal,0
2025-12-23 03:44:38,Grid,LoadReading,2.48,0,0,Normal,0
2025-12-23 03:43:38,Grid,LoadReading,10.86,0,0,Normal,0
2025-12-23 03:42:38,Grid,LoadReading,0.7,0,0,Normal,0
2025-12-23 03:41:38,Grid,LoadReading,2.98,0,0,Normal,0
2025-12-23 03:40:38,Grid,LoadReading,7.3,0,0,Normal,0
2025-12-23 03:39:38,Grid,LoadReading,5.97,0,0,Normal,0
2025-12-23 03:38:38,Grid,LoadReading,7.82,0,0,Normal,0
2025-12-23 03:37:38,Grid,LoadReading,10.19,0,0,Normal,0
2025-12-23 03:36:38,Grid,LoadReading,9.64,0,0,Normal,0
2025-12-23 03:35:38,Grid,LoadReading,7.14,0,0,Normal,0
2025-12-23 03:34:38,Grid,LoadReading,5.07,0,0,Normal,0
2025-12-23 03:33:38,Grid,LoadReading,9.07,0,0,Normal,0
2025-12-23 03:32:38,Grid,LoadReading,4.4,0,0,Normal,0
2025-12-23 03:31:38,Grid,LoadReading,1.29,0,0,Normal,0
2025-12-23 03:30:38,Grid,LoadReading,5.3,0,0,Normal,0
2025-12-23 11:49:38,Grid,LoadReading,16.75,0,0,LOAD_MANIPULATION,1
2025-12-23 11:48:38,Grid,LoadReading,16.22,0,0,LOAD_MANIPULATION,1
2025-12-23 11:47:38,Grid,LoadReading,16.66,0,0,LOAD_MANIPULATION,1
2025-12-23 11:46:38,Grid,LoadReading,19.95,0,0,LOAD_MANIPULATION,1
2025-12-23 11:45:38,Grid,LoadReading,16.94,0,0,LOAD_MANIPULATION,1
2025-12-23 11:44:38,Grid,LoadReading,14.95,0,0,LOAD_MANIPULATION,1
2025-12-23 11:43:38,Grid,LoadReading,11.75,0,0,LOAD_MANIPULATION,1
2025-12-23 11:42:38,Grid,LoadReading,12.29,0,0,LOAD_MANIPULATION,1
2025-12-23 11:41:38,Grid,LoadReading,16.39,0,0,LOAD_MANIPULATION,1
2025-12-23 11:40:38,Grid,LoadReading,18.61,0,0,LOAD_MANIPULATION,1
2025-12-23 11:39:38,Grid,LoadReading,17.64,0,0,LOAD_MANIPULATION,1
2025-12-23 11:38:38,Grid,LoadReading,13.22,0,0,LOAD_MANIPULATION,1
2025-12-23 11:37:38,Grid,LoadReading,17.99,0,0,LOAD_MANIPULATION,1
2025-12-23 11:36:38,Grid,LoadReading,17.23,0,0,LOAD_MANIPULATION,1
2025-12-23 11:35:38,Grid,LoadReading,13.6,0,0,LOAD_MANIPULATION,1
2025-12-23 11:34:38,Grid,LoadReading,18.05,0,0,LOAD_MANIPULATION,1
2025-12-23 11:33:38,Grid,LoadReading,16.71,0,0,LOAD_MANIPULATION,1
2025-12-23 11:32:38,Grid,LoadReading,16.07,0,0,LOAD_MANIPULATION,1
2025-12-23 11:31:38,Grid,LoadReading,13.67,0,0,LOAD_MANIPULATION,1
2025-12-23 11:30:38,Grid,LoadReading,14.46,0,0,LOAD_MANIPULATION,1
2025-12-23 11:29:38,Grid,LoadReading,17.58,0,0,LOAD_MANIPULATION,1
2025-12-23 11:28:38,Grid,LoadReading,14.97,0,0,LOAD_MANIPULATION,1
2025-12-23 11:27:38,Grid,LoadReading,16.07,0,0,LOAD_MANIPULATION,1
2025-12-23 11:26:38,Grid,LoadReading,11.57,0,0,LOAD_MANIPULATION,1
2025-12-23 11:25:38,Grid,LoadReading,11.42,0,0,LOAD_MANIPULATION,1
2025-12-23 11:24:38,Grid,LoadReading,19.65,0,0,LOAD_MANIPULATION,1
2025-12-23 11:23:38,Grid,LoadReading,17.54,0,0,LOAD_MANIPULATION,1
2025-12-23 11:22:38,Grid,LoadReading,15.75,0,0,LOAD_MANIPULATION,1
2025-12-23 11:21:38,Grid,LoadReading,12.79,0,0,LOAD_MANIPULATION,1
2025-12-23 11:20:38,Grid,LoadReading,16.1,0,0,LOAD_MANIPULATION,1
2025-12-23 11:19:38,Grid,LoadReading,15.17,0,0,LOAD_MANIPULATION,1
2025-12-23 11:18:38,Grid,LoadReading,16.74,0,0,LOAD_MANIPULATION,1
2025-12-23 11:17:38,Grid,LoadReading,17.04,0,0,LOAD_MANIPULATION,1
2025-12-23 11:16:38,Grid,LoadReading,12.11,0,0,LOAD_MANIPULATION,1
2025-12-23 11:15:38,Grid,LoadReading,13.38,0,0,LOAD_MANIPULATION,1
2025-12-23 11:14:38,Grid,LoadReading,17.57,0,0,LOAD_MANIPULATION,1
2025-12-23 11:13:38,Grid,LoadReading,14.04,0,0,LOAD_MANIPULATION,1
2025-12-23 11:12:38,Grid,LoadReading,13.66,0,0,LOAD_MANIPULATION,1
2025-12-23 11:11:38,Grid,LoadReading,19.25,0,0,LOAD_MANIPULATION,1
2025-12-23 11:10:38,Grid,LoadReading,12.43,0,0,LOAD_MANIPULATION,1
2025-12-23 11:09:38,Grid,LoadReading,16.42,0,0,LOAD_MANIPULATION,1
2025-12-23 11:08:38,Grid,LoadReading,16.43,0,0,LOAD_MANIPULATION,1
2025-12-23 11:07:38,Grid,LoadReading,12.97,0,0,LOAD_MANIPULATION,1
2025-12-23 11:06:38,Grid,LoadReading,18.06,0,0,LOAD_MANIPULATION,1
2025-12-23 11:05:38,Grid,LoadReading,18.61,0,0,LOAD_MANIPULATION,1
2025-12-23 11:04:38,Grid,LoadReading,18.95,0,0,LOAD_MANIPULATION,1
2025-12-23 11:03:38,Grid,LoadReading,12.67,0,0,LOAD_MANIPULATION,1
2025-12-23 11:02:38,Grid,LoadReading,18.15,0,0,LOAD_MANIPULATION,1
2025-12-23 11:01:38,Grid,LoadReading,12.34,0,0,LOAD_MANIPULATION,1
2025-12-23 11:00:38,Grid,LoadReading,11.65,0,0,LOAD_MANIPULATION,1
2025-12-23 10:59:38,Grid,LoadReading,19.62,0,0,LOAD_MANIPULATION,1
2025-12-23 10:58:38,Grid,LoadReading,19.37,0,0,LOAD_MANIPULATION,1
2025-12-23 10:57:38,Grid,LoadReading,17.02,0,0,LOAD_MANIPULATION,1
2025-12-23 10:56:38,Grid,LoadReading,12.28,0,0,LOAD_MANIPULATION,1
2025-12-23 10:55:38,Grid,LoadReading,12.56,0,0,LOAD_MANIPULATION,1
2025-12-23 10:54:38,Grid,LoadReading,11.84,0,0,LOAD_MANIPULATION,1
2025-12-23 10:53:38,Grid,LoadReading,16.3,0,0,LOAD_MANIPULATION,1
2025-12-23 10:52:38,Grid,LoadReading,14.07,0,0,LOAD_MANIPULATION,1
2025-12-23 10:51:38,Grid,LoadReading,19.03,0,0,LOAD_MANIPULATION,1
2025-12-23 10:50:38,Grid,LoadReading,11.99,0,0,LOAD_MANIPULATION,1
2025-12-23 10:49:38,Grid,LoadReading,16.84,0,0,LOAD_MANIPULATION,1
2025-12-23 10:48:38,Grid,LoadReading,19.43,0,0,LOAD_MANIPULATION,1
2025-12-23 10:47:38,Grid,LoadReading,18.19,0,0,LOAD_MANIPULATION,1
2025-12-23 10:46:38,Grid,LoadReading,16.86,0,0,LOAD_MANIPULATION,1
2025-12-23 10:45:38,Grid,LoadReading,13.63,0,0,LOAD_MANIPULATION,1
2025-12-23 10:44:38,Grid,LoadReading,11.17,0,0,LOAD_MANIPULATION,1
2025-12-23 10:43:38,Grid,LoadReading,11.52,0,0,LOAD_MANIPULATION,1
2025-12-23 10:42:38,Grid,LoadReading,14.84,0,0,LOAD_MANIPULATION,1
2025-12-23 10:41:38,Grid,LoadReading,17.86,0,0,LOAD_MANIPULATION,1
2025-12-23 10:40:38,Grid,LoadReading,11.62,0,0,LOAD_MANIPULATION,1
2025-12-23 10:39:38,Grid,LoadReading,17.91,0,0,LOAD_MANIPULATION,1
2025-12-23 10:38:38,Grid,LoadReading,19.66,0,0,LOAD_MANIPULATION,1
2025-12-23 10:37:38,Grid,LoadReading,19.54,0,0,LOAD_MANIPULATION,1
2025-12-23 10:36:38,Grid,LoadReading,18.32,0,0,LOAD_MANIPULATION,1
2025-12-23 10:35:38,Grid,LoadReading,17.15,0,0,LOAD_MANIPULATION,1
2025-12-23 10:34:38,Grid,LoadReading,11.41,0,0,LOAD_MANIPULATION,1
2025-12-23 10:33:38,Grid,LoadReading,12.51,0,0,LOAD_MANIPULATION,1
2025-12-23 10:32:38,Grid,LoadReading,13.56,0,0,LOAD_MANIPULATION,1
2025-12-23 10:31:38,Grid,LoadReading,19.18,0,0,LOAD_MANIPULATION,1
2025-12-23 10:30:38,Grid,LoadReading,11.75,0,0,LOAD_MANIPULATION,1
2025-12-23 10:29:38,Grid,LoadReading,15.21,0,0,LOAD_MANIPULATION,1
2025-12-23 10:28:38,Grid,LoadReading,15.3,0,0,LOAD_MANIPULATION,1
2025-12-23 10:27:38,Grid,LoadReading,13.91,0,0,LOAD_MANIPULATION,1
2025-12-23 10:26:38,Grid,LoadReading,16.53,0,0,LOAD_MANIPULATION,1
