LogID,Tarih,ServerTime,LocalTime,StationID,UserID,Tuketim_kWh,UygulananTarife,OlmasiGerekenTarife,Durum,label
1493,2025-11-17,04:20:00,04:20:00,ST-091,U-173,8.1,GECE,GECE,Normal,0
1494,2025-11-20,15:00:00,15:00:00,ST-053,U-313,5.0,GUNDUZ,GUNDUZ,Normal,0
1495,2025-11-17,21:30:00,21:30:00,ST-033,U-204,11.0,GUNDUZ,GUNDUZ,Normal,0
1496,2025-11-15,12:00:00,12:00:00,ST-048,U-147,20.6,GUNDUZ,GUNDUZ,Normal,0
1497,2025-11-17,22:14:00,22:14:00,ST-035,U-293,7.4,GECE,GECE,Normal,0
1498,2025-11-19,07:48:00,07:48:00,ST-010,U-196,4.7,GUNDUZ,GUNDUZ,Normal,0
1499,2025-11-20,17:30:00,17:30:00,ST-072,U-211,17.0,GUNDUZ,GUNDUZ,Normal,0
1500,2025-11-17,06:40:00,06:40:00,ST-039,U-107,20.3,GUNDUZ,GUNDUZ,Normal,0
1501,2025-11-14,03:51:00,03:51:00,ST-016,U-345,21.3,GECE,GECE,Normal,0
1502,2025-11-14,12:24:00,12:24:00,ST-051,U-222,16.7,GUNDUZ,GUNDUZ,Normal,0
1503,2025-11-18,00:26:00,00:26:00,ST-060,U-373,9.1,GECE,GECE,Normal,0
1504,2025-11-19,02:00:00,02:00:00,ST-066,U-354,8.7,GECE,GECE,Normal,0
1505,2025-11-16,23:55:00,11:55:00,ST-061,U-263,59.3,GUNDUZ,GECE,ANOMALI_ZAMAN_KAYMASI,1
1506,2025-11-14,04:46:00,04:46:00,ST-073,U-213,11.5,GECE,GECE,Normal,0
1507,2025-11-20,04:36:00,04:36:00,ST-075,U-396,8.7,GECE,GECE,Normal,0
1508,2025-11-20,05:04:00,05:04:00,ST-043,U-217,6.7,GECE,GECE,Normal,0
1509,2025-11-16,08:13:00,08:13:00,ST-071,U-272,8.4,GUNDUZ,GUNDUZ,Normal,0
1510,2025-11-14,22:30:00,22:30:00,ST-093,U-351,12.8,GECE,GECE,Normal,0
1511,2025-11-17,01:49:00,01:49:00,ST-022,U-171,18.3,GECE,GECE,Normal,0
1512,2025-11-20,06:56:00,06:56:00,ST-070,U-130,7.3,GUNDUZ,GUNDUZ,Normal,0
1513,2025-11-17,19:33:00,07:33:00,ST-086,U-124,54.6,GECE,GUNDUZ,ANOMALI_ZAMAN_KAYMASI,1
1514,2025-11-20,16:26:00,04:26:00,ST-081,U-218,29.8,GECE,GUNDUZ,ANOMALI_ZAMAN_KAYMASI,1
1515,2025-11-12,20:05:00,20:05:00,ST-065,U-333,4.2,GUNDUZ,GUNDUZ,Normal,0
1516,2025-11-16,01:36:00,13:36:00,ST-079,U-347,47.3,GUNDUZ,GECE,ANOMALI_ZAMAN_KAYMASI,1
1517,2025-11-19,16:02:00,16:02:00,ST-071,U-310,4.1,GUNDUZ,GUNDUZ,Normal,0
1518,2025-11-12,03:10:00,15:10:00,ST-069,U-246,50.3,GUNDUZ,GECE,ANOMALI_ZAMAN_KAYMASI,1
1519,2025-11-12,03:15:00,03:15:00,ST-056,U-191,16.6,GECE,GECE,Normal,0
1520,2025-11-13,05:20:00,05:20:00,ST-031,U-198,13.4,GECE,GECE,Normal,0
1521,2025-11-19,00:24:00,00:24:00,ST-035,U-303,18.7,GECE,GECE,Normal,0
1522,2025-11-12,20:54:00,20:54:00,ST-073,U-224,11.3,GUNDUZ,GUNDUZ,Normal,0
1523,2025-11-20,03:21:00,03:21:00,ST-011,U-116,16.3,GECE,GECE,Normal,0
1524,2025-11-12,21:08:00,21:08:00,ST-061,U-128,10.8,GUNDUZ,GUNDUZ,Normal,0
1525,2025-11-19,10:45:00,22:45:00,ST-064,U-322,31.0,GECE,GUNDUZ,ANOMALI_ZAMAN_KAYMASI,1
1526,2025-11-19,11:10:00,11:10:00,ST-013,U-370,14.2,GUNDUZ,GUNDUZ,Normal,0
1527,2025-11-12,12:42:00,12:42:00,ST-089,U-390,20.2,GUNDUZ,GUNDUZ,Normal,0
1528,2025-11-17,16:00:00,16:00:00,ST-088,U-243,20.6,GUNDUZ,GUNDUZ,Normal,0
1529,2025-11-18,09:58:00,09:58:00,ST-041,U-108,4.6,GUNDUZ,GUNDUZ,Normal,0
1530,2025-11-14,09:10:00,09:10:00,ST-092,U-303,17.5,GUNDUZ,GUNDUZ,Normal,0
1531,2025-11-12,21:57:00,21:57:00,ST-073,U-299,14.2,GUNDUZ,GUNDUZ,Normal,0
1532,2025-11-19,22:32:00,22:32:00,ST-097,U-171,10.0,GECE,GECE,Normal,0
1533,2025-11-21,10:30:00,10:30:00,ST-065,U-277,17.0,GUNDUZ,GUNDUZ,Normal,0
1534,2025-11-12,13:24:00,01:24:00,ST-010,U-274,33.1,GECE,GUNDUZ,ANOMALI_ZAMAN_KAYMASI,1
1535,2025-11-19,06:00:00,06:00:00,ST-051,U-267,21.2,GUNDUZ,GUNDUZ,Normal,0
1536,2025-11-12,04:40:00,04:40:00,ST-058,U-351,18.1,GECE,GECE,Normal,0
1537,2025-11-14,19:24:00,19:24:00,ST-056,U-195,20.9,GUNDUZ,GUNDUZ,Normal,0
1538,2025-11-20,01:08:00,01:08:00,ST-099,U-251,10.8,GECE,GECE,Normal,0
1539,2025-11-21,13:30:00,13:30:00,ST-035,U-178,5.3,GUNDUZ,GUNDUZ,Normal,0
1540,2025-11-16,17:00:00,17:00:00,ST-095,U-299,15.4,GUNDUZ,GUNDUZ,Normal,0
1541,2025-11-15,23:15:00,23:15:00,ST-040,U-327,5.6,GECE,GECE,Normal,0
1542,2025-11-16,08:32:00,08:32:00,ST-012,U-195,5.8,GUNDUZ,GUNDUZ,Normal,0
1543,2025-11-17,02:54:00,02:54:00,ST-053,U-152,14.0,GECE,GECE,Normal,0
1544,2025-11-12,05:20:00,17:20:00,ST-077,U-266,44.4,GUNDUZ,GECE,ANOMALI_ZAMAN_KAYMASI,1
1545,2025-11-16,18:25:00,06:25:00,ST-011,U-386,39.5,GECE,GUNDUZ,ANOMALI_ZAMAN_KAYMASI,1
1546,2025-11-14,21:12:00,21:12:00,ST-049,U-186,7.1,GUNDUZ,GUNDUZ,Normal,0
1547,2025-11-13,18:03:00,18:03:00,ST-019,U-132,8.8,GUNDUZ,GUNDUZ,Normal,0
1548,2025-11-14,03:20:00,03:20:00,ST-062,U-139,11.6,GECE,GECE,Normal,0
1549,2025-11-16,10:24:00,10:24:00,ST-081,U-353,8.4,GUNDUZ,GUNDUZ,Normal,0
1550,2025-11-19,12:00:00,12:00:00,ST-018,U-255,12.2,GUNDUZ,GUNDUZ,Normal,0
1551,2025-11-12,05:55:00,05:55:00,ST-080,U-294,10.0,GECE,GECE,Normal,0
1552,2025-11-21,20:00:00,20:00:00,ST-056,U-169,11.9,GUNDUZ,GUNDUZ,Normal,0
1553,2025-11-15,17:02:00,17:02:00,ST-026,U-345,21.1,GUNDUZ,GUNDUZ,Normal,0
1554,2025-11-16,02:30:00,02:30:00,ST-041,U-249,11.2,GECE,GECE,Normal,0
1555,2025-11-21,03:00:00,03:00:00,ST-074,U-224,12.8,GECE,GECE,Normal,0
1556,2025-11-16,03:00:00,03:00:00,ST-051,U-286,18.7,GECE,GECE,Normal,0
1557,2025-11-13,10:16:00,10:16:00,ST-070,U-192,7.6,GUNDUZ,GUNDUZ,Normal,0
1558,2025-11-20,09:48:00,09:48:00,ST-094,U-336,4.5,GUNDUZ,GUNDUZ,Normal,0
1559,2025-11-20,19:33:00,19:33:00,ST-089,U-135,18.4,GUNDUZ,GUNDUZ,Normal,0
1560,2025-11-22,00:00:00,00:00:00,ST-018,U-255,16.1,GECE,GECE,Normal,0
1561,2025-11-15,00:12:00,00:12:00,ST-055,U-293,6.8,GECE,GECE,Normal,0
1562,2025-11-13,01:34:00,01:34:00,ST-075,U-305,14.8,GECE,GECE,Normal,0
1563,2025-11-18,22:26:00,22:26:00,ST-089,U-314,20.6,GECE,GECE,Normal,0
1564,2025-11-18,22:48:00,10:48:00,ST-090,U-374,58.9,GUNDUZ,GECE,ANOMALI_ZAMAN_KAYMASI,1
1565,2025-11-19,18:00:00,18:00:00,ST-099,U-227,5.5,GUNDUZ,GUNDUZ,Normal,0
1566,2025-11-20,13:16:00,13:16:00,ST-079,U-122,7.0,GUNDUZ,GUNDUZ,Normal,0
1567,2025-11-19,09:21:00,09:21:00,ST-052,U-269,16.2,GUNDUZ,GUNDUZ,Normal,0
1568,2025-11-22,04:00:00,04:00:00,ST-034,U-213,4.2,GECE,GECE,Normal,0
1569,2025-11-18,15:09:00,15:09:00,ST-089,U-394,14.0,GUNDUZ,GUNDUZ,Normal,0
1570,2025-11-15,02:00:00,02:00:00,ST-099,U-356,11.0,GECE,GECE,Normal,0
1571,2025-11-13,21:39:00,21:39:00,ST-014,U-251,4.4,GUNDUZ,GUNDUZ,Normal,0
1572,2025-11-17,11:36:00,11:36:00,ST-094,U-172,5.5,GUNDUZ,GUNDUZ,Normal,0
1573,2025-11-16,16:48:00,16:48:00,ST-027,U-366,12.2,GUNDUZ,GUNDUZ,Normal,0
1574,2025-11-18,07:20:00,07:20:00,ST-093,U-331,5.8,GUNDUZ,GUNDUZ,Normal,0
1575,2025-11-16,07:45:00,19:45:00,ST-091,U-158,26.6,GECE,GUNDUZ,ANOMALI_ZAMAN_KAYMASI,1
1576,2025-11-12,08:00:00,08:00:00,ST-087,U-184,15.7,GUNDUZ,GUNDUZ,Normal,0
1577,2025-11-21,13:16:00,13:16:00,ST-021,U-269,7.1,GUNDUZ,GUNDUZ,Normal,0
1578,2025-11-19,03:56:00,03:56:00,ST-052,U-194,12.3,GECE,GECE,Normal,0
1579,2025-11-14,08:30:00,08:30:00,ST-004,U-201,11.8,GUNDUZ,GUNDUZ,Normal,0
1580,2025-11-17,23:40:00,23:40:00,ST-091,U-209,11.0,GECE,GECE,Normal,0
1581,2025-11-14,18:31:00,18:31:00,ST-009,U-395,16.7,GUNDUZ,GUNDUZ,Normal,0
1582,2025-11-13,13:36:00,13:36:00,ST-047,U-266,13.7,GUNDUZ,GUNDUZ,Normal,0
1583,2025-11-14,18:53:00,18:53:00,ST-063,U-370,8.7,GUNDUZ,GUNDUZ,Normal,0
1584,2025-11-20,11:20:00,11:20:00,ST-051,U-158,11.0,GUNDUZ,GUNDUZ,Normal,0
1585,2025-11-16,20:00:00,20:00:00,ST-023,U-252,12.2,GUNDUZ,GUNDUZ,Normal,0
1586,2025-11-20,02:24:00,02:24:00,ST-041,U-160,16.1,GECE,GECE,Normal,0
1587,2025-11-15,05:24:00,05:24:00,ST-089,U-172,7.3,GECE,GECE,Normal,0
1588,2025-11-18,21:48:00,21:48:00,ST-074,U-296,14.7,GUNDUZ,GUNDUZ,Normal,0
1589,2025-11-17,16:42:00,16:42:00,ST-089,U-188,15.4,GUNDUZ,GUNDUZ,Normal,0
1590,2025-11-19,08:20:00,08:20:00,ST-024,U-261,9.2,GUNDUZ,GUNDUZ,Normal,0
1591,2025-11-18,03:09:00,03:09:00,ST-002,U-348,19.6,GECE,GECE,Normal,0
1592,2025-11-14,00:48:00,00:48:00,ST-072,U-358,10.9,GECE,GECE,Normal,0
1593,2025-11-20,15:05:00,15:05:00,ST-054,U-327,16.3,GUNDUZ,GUNDUZ,Normal,0
1594,2025-11-18,14:00:00,14:00:00,ST-098,U-212,14.2,GUNDUZ,GUNDUZ,Normal,0
1595,2025-11-16,02:50:00,14:50:00,ST-037,U-186,32.9,GUNDUZ,GECE,ANOMALI_ZAMAN_KAYMASI,1
1596,2025-11-22,08:04:00,08:04:00,ST-099,U-353,17.4,GUNDUZ,GUNDUZ,Normal,0
1597,2025-11-19,10:54:00,10:54:00,ST-035,U-378,14.3,GUNDUZ,GUNDUZ,Normal,0
1598,2025-11-16,23:28:00,23:28:00,ST-098,U-325,17.6,GECE,GECE,Normal,0
1599,2025-11-19,11:38:00,11:38:00,ST-095,U-226,11.7,GUNDUZ,GUNDUZ,Normal,0
1600,2025-11-16,04:00:00,04:00:00,ST-034,U-278,4.6,GECE,GECE,Normal,0
1601,2025-11-13,06:07:00,06:07:00,ST-031,U-207,21.9,GUNDUZ,GUNDUZ,Normal,0
1602,2025-11-22,21:00:00,21:00:00,ST-091,U-319,16.4,GUNDUZ,GUNDUZ,Normal,0
1603,2025-11-14,12:30:00,12:30:00,ST-027,U-130,18.1,GUNDUZ,GUNDUZ,Normal,0
1604,2025-11-19,23:32:00,23:32:00,ST-069,U-186,9.1,GECE,GECE,Normal,0
1605,2025-11-16,15:15:00,15:15:00,ST-074,U-236,9.3,GUNDUZ,GUNDUZ,Normal,0
1606,2025-11-19,04:06:00,04:06:00,ST-013,U-169,16.2,GECE,GECE,Normal,0
1607,2025-11-22,13:23:00,13:23:00,ST-036,U-164,20.5,GUNDUZ,GUNDUZ,Normal,0
1608,2025-11-21,17:36:00,17:36:00,ST-092,U-264,8.5,GUNDUZ,GUNDUZ,Normal,0
1609,2025-11-15,09:48:00,09:48:00,ST-063,U-172,16.2,GUNDUZ,GUNDUZ,Normal,0
1610,2025-11-20,01:50:00,01:50:00,ST-049,U-331,15.3,GECE,GECE,Normal,0
1611,2025-11-13,07:17:00,07:17:00,ST-012,U-306,19.8,GUNDUZ,GUNDUZ,Normal,0
1612,2025-11-19,06:12:00,06:12:00,ST-048,U-332,16.5,GUNDUZ,GUNDUZ,Normal,0
1613,2025-11-18,20:20:00,20:20:00,ST-094,U-147,4.0,GUNDUZ,GUNDUZ,Normal,0
1614,2025-11-22,06:32:00,06:32:00,ST-090,U-283,15.4,GUNDUZ,GUNDUZ,Normal,0
1615,2025-11-13,07:45:00,07:45:00,ST-055,U-208,11.2,GUNDUZ,GUNDUZ,Normal,0
1616,2025-11-18,21:20:00,21:20:00,ST-044,U-380,18.9,GUNDUZ,GUNDUZ,Normal,0
1617,2025-11-20,04:31:00,04:31:00,ST-044,U-124,19.3,GECE,GECE,Normal,0
1618,2025-11-12,21:48:00,09:48:00,ST-059,U-108,52.4,GECE,GUNDUZ,ANOMALI_ZAMAN_KAYMASI,1
1619,2025-11-13,18:32:00,18:32:00,ST-059,U-100,6.8,GUNDUZ,GUNDUZ,Normal,0
1620,2025-11-18,02:00:00,02:00:00,ST-017,U-254,16.4,GECE,GECE,Normal,0
1621,2025-11-14,15:30:00,15:30:00,ST-012,U-284,19.8,GUNDUZ,GUNDUZ,Normal,0
1622,2025-11-15,22:46:00,10:46:00,ST-084,U-184,48.3,GUNDUZ,GECE,ANOMALI_ZAMAN_KAYMASI,1
1623,2025-11-12,22:18:00,22:18:00,ST-090,U-219,9.5,GECE,GECE,Normal,0
1624,2025-11-18,03:12:00,03:12:00,ST-001,U-209,16.7,GECE,GECE,Normal,0
1625,2025-11-19,00:20:00,12:20:00,ST-067,U-327,45.8,GUNDUZ,GECE,ANOMALI_ZAMAN_KAYMASI,1
1626,2025-11-12,12:10:00,00:10:00,ST-016,U-316,37.0,GECE,GUNDUZ,ANOMALI_ZAMAN_KAYMASI,1
1627,2025-11-22,02:09:00,02:09:00,ST-050,U-145,5.3,GECE,GECE,Normal,0
1628,2025-11-22,13:04:00,13:04:00,ST-048,U-253,5.9,GUNDUZ,GUNDUZ,Normal,0
1629,2025-11-14,06:21:00,06:21:00,ST-018,U-173,18.6,GUNDUZ,GUNDUZ,Normal,0
1630,2025-11-13,09:30:00,09:30:00,ST-084,U-184,4.2,GUNDUZ,GUNDUZ,Normal,0
1631,2025-11-18,15:49:00,15:49:00,ST-096,U-177,7.8,GUNDUZ,GUNDUZ,Normal,0
1632,2025-11-18,05:36:00,05:36:00,ST-028,U-144,12.0,GECE,GECE,Normal,0
1633,2025-11-13,20:24:00,20:24:00,ST-094,U-296,6.2,GUNDUZ,GUNDUZ,Normal,0
1634,2025-11-17,09:04:00,09:04:00,ST-018,U-226,9.7,GUNDUZ,GUNDUZ,Normal,0
1635,2025-11-16,01:35:00,01:35:00,ST-077,U-245,8.5,GECE,GECE,Normal,0
1636,2025-11-23,03:24:00,03:24:00,ST-085,U-254,4.5,GECE,GECE,Normal,0
1637,2025-11-15,04:47:00,04:47:00,ST-096,U-300,13.2,GECE,GECE,Normal,0
1638,2025-11-16,12:52:00,12:52:00,ST-031,U-353,18.1,GUNDUZ,GUNDUZ,Normal,0
1639,2025-11-17,21:03:00,09:03:00,ST-077,U-136,42.5,GECE,GUNDUZ,ANOMALI_ZAMAN_KAYMASI,1
1640,2025-11-19,16:00:00,16:00:00,ST-047,U-262,4.2,GUNDUZ,GUNDUZ,Normal,0
1641,2025-11-14,08:09:00,08:09:00,ST-054,U-287,19.1,GUNDUZ,GUNDUZ,Normal,0
1642,2025-11-20,03:24:00,03:24:00,ST-099,U-137,17.7,GECE,GECE,Normal,0
1643,2025-11-12,13:35:00,13:35:00,ST-028,U-120,4.2,GUNDUZ,GUNDUZ,Normal,0
1644,2025-11-13,00:24:00,00:24:00,ST-037,U-356,11.2,GECE,GECE,Normal,0
1645,2025-11-23,07:45:00,07:45:00,ST-011,U-374,16.6,GUNDUZ,GUNDUZ,Normal,0
1646,2025-11-20,04:52:00,04:52:00,ST-040,U-140,9.0,GECE,GECE,Normal,0
1647,2025-11-19,18:27:00,18:27:00,ST-020,U-374,21.5,GUNDUZ,GUNDUZ,Normal,0
1648,2025-11-17,02:00:00,02:00:00,ST-084,U-133,15.4,GECE,GECE,Normal,0
1649,2025-11-16,15:26:00,15:26:00,ST-031,U-129,17.1,GUNDUZ,GUNDUZ,Normal,0
1650,2025-11-15,18:00:00,06:00:00,ST-059,U-128,40.2,GECE,GUNDUZ,ANOMALI_ZAMAN_KAYMASI,1
1651,2025-11-16,15:54:00,15:54:00,ST-023,U-161,15.8,GUNDUZ,GUNDUZ,Normal,0
1652,2025-11-12,14:20:00,14:20:00,ST-021,U-354,16.6,GUNDUZ,GUNDUZ,Normal,0
1653,2025-11-17,14:08:00,14:08:00,ST-093,U-232,18.1,GUNDUZ,GUNDUZ,Normal,0
1654,2025-11-14,21:00:00,21:00:00,ST-035,U-160,17.5,GUNDUZ,GUNDUZ,Normal,0
1655,2025-11-23,12:35:00,12:35:00,ST-055,U-239,10.0,GUNDUZ,GUNDUZ,Normal,0
1656,2025-11-19,21:36:00,09:36:00,ST-074,U-139,49.9,GECE,GUNDUZ,ANOMALI_ZAMAN_KAYMASI,1
1657,2025-11-19,11:00:00,11:00:00,ST-064,U-390,10.5,GUNDUZ,GUNDUZ,Normal,0
1658,2025-11-14,21:40:00,21:40:00,ST-014,U-393,8.6,GUNDUZ,GUNDUZ,Normal,0
1659,2025-11-22,05:34:00,05:34:00,ST-066,U-101,8.1,GECE,GECE,Normal,0
1660,2025-11-13,02:00:00,02:00:00,ST-006,U-341,4.2,GECE,GECE,Normal,0
1661,2025-11-17,16:16:00,16:16:00,ST-005,U-383,6.7,GUNDUZ,GUNDUZ,Normal,0
1662,2025-11-24,03:00:00,03:00:00,ST-054,U-214,17.3,GECE,GECE,Normal,0
1663,2025-11-17,05:45:00,05:45:00,ST-041,U-238,20.5,GECE,GECE,Normal,0
1664,2025-11-13,13:28:00,13:28:00,ST-087,U-126,6.1,GUNDUZ,GUNDUZ,Normal,0
1665,2025-11-14,22:50:00,22:50:00,ST-006,U-305,13.3,GECE,GECE,Normal,0
1666,2025-11-13,13:42:00,13:42:00,ST-040,U-267,19.6,GUNDUZ,GUNDUZ,Normal,0
1667,2025-11-13,13:49:00,13:49:00,ST-026,U-249,4.1,GUNDUZ,GUNDUZ,Normal,0
1668,2025-11-21,00:04:00,00:04:00,ST-032,U-337,17.3,GECE,GECE,Normal,0
1669,2025-11-17,18:24:00,18:24:00,ST-099,U-200,12.9,GUNDUZ,GUNDUZ,Normal,0
1670,2025-11-23,08:40:00,08:40:00,ST-032,U-177,17.7,GUNDUZ,GUNDUZ,Normal,0
1671,2025-11-12,15:55:00,15:55:00,ST-070,U-277,4.4,GUNDUZ,GUNDUZ,Normal,0
1672,2025-11-22,00:00:00,00:00:00,ST-043,U-100,19.8,GECE,GECE,Normal,0
1673,2025-11-23,21:17:00,21:17:00,ST-094,U-257,19.3,GUNDUZ,GUNDUZ,Normal,0
1674,2025-11-14,01:52:00,01:52:00,ST-054,U-351,21.7,GECE,GECE,Normal,0
1675,2025-11-13,03:30:00,03:30:00,ST-036,U-147,6.6,GECE,GECE,Normal,0
1676,2025-11-13,03:36:00,03:36:00,ST-067,U-311,20.2,GECE,GECE,Normal,0
1677,2025-11-23,00:39:00,00:39:00,ST-096,U-143,12.3,GECE,GECE,Normal,0
1678,2025-11-21,03:54:00,15:54:00,ST-051,U-138,29.7,GUNDUZ,GECE,ANOMALI_ZAMAN_KAYMASI,1
1679,2025-11-21,04:17:00,04:17:00,ST-017,U-221,11.8,GECE,GECE,Normal,0
1680,2025-11-16,22:40:00,22:40:00,ST-051,U-267,9.7,GECE,GECE,Normal,0
1681,2025-11-17,10:15:00,10:15:00,ST-026,U-169,8.2,GUNDUZ,GUNDUZ,Normal,0
1682,2025-11-24,01:38:00,01:38:00,ST-014,U-184,6.0,GECE,GECE,Normal,0
1683,2025-11-19,08:17:00,08:17:00,ST-069,U-283,11.3,GUNDUZ,GUNDUZ,Normal,0
1684,2025-11-24,02:36:00,02:36:00,ST-034,U-161,9.5,GECE,GECE,Normal,0
1685,2025-11-13,15:55:00,15:55:00,ST-091,U-120,16.3,GUNDUZ,GUNDUZ,Normal,0
1686,2025-11-15,13:46:00,13:46:00,ST-012,U-227,9.9,GUNDUZ,GUNDUZ,Normal,0
1687,2025-11-17,23:12:00,23:12:00,ST-039,U-233,4.9,GECE,GECE,Normal,0
1688,2025-11-15,02:40:00,14:40:00,ST-058,U-384,39.2,GUNDUZ,GECE,ANOMALI_ZAMAN_KAYMASI,1
1689,2025-11-23,17:32:00,17:32:00,ST-014,U-171,5.7,GUNDUZ,GUNDUZ,Normal,0
1690,2025-11-14,04:00:00,16:00:00,ST-029,U-166,54.1,GUNDUZ,GECE,ANOMALI_ZAMAN_KAYMASI,1
1691,2025-11-15,14:41:00,14:41:00,ST-081,U-143,10.7,GUNDUZ,GUNDUZ,Normal,0
1692,2025-11-21,09:16:00,09:16:00,ST-010,U-111,20.5,GUNDUZ,GUNDUZ,Normal,0
1693,2025-11-13,16:51:00,16:51:00,ST-017,U-147,15.6,GUNDUZ,GUNDUZ,Normal,0
1694,2025-11-24,19:00:00,19:00:00,ST-060,U-125,4.8,GUNDUZ,GUNDUZ,Normal,0
1695,2025-11-15,03:50:00,03:50:00,ST-093,U-302,11.8,GECE,GECE,Normal,0
1696,2025-11-20,00:00:00,12:00:00,ST-023,U-281,48.9,GUNDUZ,GECE,ANOMALI_ZAMAN_KAYMASI,1
1697,2025-11-15,15:47:00,15:47:00,ST-058,U-176,8.9,GUNDUZ,GUNDUZ,Normal,0
1698,2025-11-13,05:48:00,05:48:00,ST-083,U-251,15.1,GECE,GECE,Normal,0
1699,2025-11-20,01:00:00,01:00:00,ST-008,U-144,13.9,GECE,GECE,Normal,0
1700,2025-11-16,15:40:00,15:40:00,ST-083,U-369,11.5,GUNDUZ,GUNDUZ,Normal,0
1701,2025-11-16,04:12:00,04:12:00,ST-003,U-295,18.4,GECE,GECE,Normal,0
1702,2025-11-24,23:00:00,23:00:00,ST-063,U-276,12.6,GECE,GECE,Normal,0
1703,2025-11-21,13:29:00,13:29:00,ST-024,U-113,11.0,GUNDUZ,GUNDUZ,Normal,0
1704,2025-11-17,16:00:00,16:00:00,ST-036,U-129,4.5,GUNDUZ,GUNDUZ,Normal,0
1705,2025-11-25,00:30:00,00:30:00,ST-099,U-399,13.5,GECE,GECE,Normal,0
1706,2025-11-16,05:12:00,05:12:00,ST-085,U-223,5.8,GECE,GECE,Normal,0
1707,2025-11-16,17:11:00,17:11:00,ST-095,U-128,18.2,GUNDUZ,GUNDUZ,Normal,0
1708,2025-11-24,14:12:00,14:12:00,ST-050,U-281,7.9,GUNDUZ,GUNDUZ,Normal,0
1709,2025-11-15,06:10:00,06:10:00,ST-095,U-283,14.7,GUNDUZ,GUNDUZ,Normal,0
1710,2025-11-21,16:10:00,04:10:00,ST-073,U-388,49.5,GECE,GUNDUZ,ANOMALI_ZAMAN_KAYMASI,1
1711,2025-11-14,18:39:00,18:39:00,ST-064,U-377,7.4,GUNDUZ,GUNDUZ,Normal,0
1712,2025-11-17,06:08:00,06:08:00,ST-008,U-219,4.7,GUNDUZ,GUNDUZ,Normal,0
1713,2025-11-22,05:12:00,05:12:00,ST-001,U-269,13.5,GECE,GECE,Normal,0
1714,2025-11-22,05:36:00,05:36:00,ST-092,U-190,6.3,GECE,GECE,Normal,0
1715,2025-11-25,05:30:00,05:30:00,ST-003,U-175,9.8,GECE,GECE,Normal,0
1716,2025-11-21,18:28:00,18:28:00,ST-015,U-369,6.5,GUNDUZ,GUNDUZ,Normal,0
1717,2025-11-18,07:12:00,07:12:00,ST-085,U-302,10.7,GUNDUZ,GUNDUZ,Normal,0
1718,2025-11-21,19:14:00,07:14:00,ST-018,U-180,35.6,GECE,GUNDUZ,ANOMALI_ZAMAN_KAYMASI,1
1719,2025-11-24,07:32:00,07:32:00,ST-063,U-262,18.3,GUNDUZ,GUNDUZ,Normal,0
1720,2025-11-15,08:00:00,08:00:00,ST-079,U-282,14.1,GUNDUZ,GUNDUZ,Normal,0
1721,2025-11-16,08:12:00,08:12:00,ST-049,U-257,18.7,GUNDUZ,GUNDUZ,Normal,0
1722,2025-11-24,08:56:00,08:56:00,ST-094,U-100,6.3,GUNDUZ,GUNDUZ,Normal,0
1723,2025-11-23,21:21:00,21:21:00,ST-099,U-390,11.0,GUNDUZ,GUNDUZ,Normal,0
1724,2025-11-13,08:24:00,08:24:00,ST-079,U-213,9.7,GUNDUZ,GUNDUZ,Normal,0
1725,2025-11-22,22:05:00,22:05:00,ST-019,U-269,20.9,GECE,GECE,Normal,0
1726,2025-11-24,10:48:00,22:48:00,ST-041,U-185,37.1,GECE,GUNDUZ,ANOMALI_ZAMAN_KAYMASI,1
1727,2025-11-22,22:55:00,22:55:00,ST-091,U-271,5.6,GECE,GECE,Normal,0
1728,2025-11-19,22:32:00,10:32:00,ST-089,U-134,32.3,GUNDUZ,GECE,ANOMALI_ZAMAN_KAYMASI,1
1729,2025-11-18,10:24:00,10:24:00,ST-001,U-124,5.9,GUNDUZ,GUNDUZ,Normal,0
1730,2025-11-18,22:50:00,22:50:00,ST-022,U-311,11.6,GECE,GECE,Normal,0
1731,2025-11-20,11:40:00,11:40:00,ST-049,U-151,10.3,GUNDUZ,GUNDUZ,Normal,0
1732,2025-11-20,12:00:00,12:00:00,ST-098,U-215,14.4,GUNDUZ,GUNDUZ,Normal,0
1733,2025-11-15,10:10:00,10:10:00,ST-005,U-250,18.4,GUNDUZ,GUNDUZ,Normal,0
1734,2025-11-12,21:10:00,21:10:00,ST-010,U-275,21.1,GUNDUZ,GUNDUZ,Normal,0
1735,2025-11-15,10:30:00,10:30:00,ST-010,U-380,6.9,GUNDUZ,GUNDUZ,Normal,0
1736,2025-11-13,21:52:00,21:52:00,ST-062,U-115,21.7,GUNDUZ,GUNDUZ,Normal,0
1737,2025-11-19,13:06:00,13:06:00,ST-056,U-180,7.0,GUNDUZ,GUNDUZ,Normal,0
1738,2025-11-13,09:48:00,21:48:00,ST-025,U-309,32.2,GECE,GUNDUZ,ANOMALI_ZAMAN_KAYMASI,1
1739,2025-11-24,04:33:00,04:33:00,ST-070,U-235,20.7,GECE,GECE,Normal,0
1740,2025-11-23,16:40:00,16:40:00,ST-007,U-301,8.3,GUNDUZ,GUNDUZ,Normal,0
1741,2025-11-22,04:03:00,04:03:00,ST-007,U-284,12.8,GECE,GECE,Normal,0
1742,2025-11-12,21:50:00,21:50:00,ST-085,U-345,9.3,GUNDUZ,GUNDUZ,Normal,0
