timestamp,source,event_type,detail,status,label,attack_type
2025-12-20 10:49:51,normal_augmented,normal_augmented,Sync Success,Normal,0,
2025-12-18 00:06:51,normal_augmented,normal_augmented,Sync Success,Normal,0,
2025-12-21 17:33:51,normal_augmented,normal_augmented,Sync Success,Normal,0,
2025-12-17 21:37:51,normal_augmented,normal_augmented,Sync Success,Normal,0,
2025-12-23 08:26:51,normal_augmented,normal_augmented,Sync Success,Normal,0,
2025-12-17 12:27:51,normal_augmented,normal_augmented,Sync Success,Normal,0,
2025-12-23 12:55:51,normal_augmented,normal_augmented,Sync Success,Normal,0,
2025-12-18 01:59:51,normal_augmented,normal_augmented,Sync Success,Normal,0,
2025-12-19 11:32:51,normal_augmented,normal_augmented,Sync Success,Normal,0,
2025-12-22 06:17:51,normal_augmented,normal_augmented,Sync Success,Normal,0,
2025-12-16 19:13:51,normal_augmented,normal_augmented,Sync Success,Normal,0,
2025-12-20 17:03:51,normal_augmented,normal_augmented,Sync Success,Normal,0,
2025-12-19 09:11:51,normal_augmented,normal_augmented,Sync Success,Normal,0,
2025-12-21 08:22:51,normal_augmented,normal_augmented,Sync Success,Normal,0,
2025-12-19 13:18:51,normal_augmented,normal_augmented,Sync Success,Normal,0,
2025-12-17 06:09:51,normal_augmented,normal_augmented,Sync Success,Normal,0,
2025-12-17 20:23:51,normal_augmented,normal_augmented,Sync Success,Normal,0,
2025-12-19 03:54:51,normal_augmented,normal_augmented,Sync Success,Normal,0,
2025-12-22 15:56:51,normal_augmented,normal_augmented,Sync Success,Normal,0,
2025-12-16 19:41:51,normal_augmented,normal_augmented,Sync Success,Normal,0,
2025-12-20 20:05:51,normal_augmented,normal_augmented,Sync Success,Normal,0,
2025-12-22 00:49:51,normal_augmented,normal_augmented,Sync Success,Normal,0,
2025-12-21 09:19:51,normal_augmented,normal_augmented,Sync Success,Normal,0,
2025-12-20 14:24:51,normal_augmented,normal_augmented,Sync Success,Normal,0,
2025-12-19 05:07:51,normal_augmented,normal_augmented,Sync Success,Normal,0,
2025-12-22 17:28:51,normal_augmented,normal_augmented,Sync Success,Normal,0,
2025-12-22 05:40:51,normal_augmented,normal_augmented,Sync Success,Normal,0,
2025-12-22 10:24:51,normal_augmented,normal_augmented,Sync Success,Normal,0,
2025-12-17 23:20:51,normal_augmented,normal_augmented,Sync Success,Normal,0,
2025-12-22 15:52:51,normal_augmented,normal_augmented,Sync Success,Normal,0,
2025-12-18 08:00:51,normal_augmented,normal_augmented,Sync Success,Normal,0,
2025-12-17 23:29:51,normal_augmented,normal_augmented,Sync Success,Normal,0,
2025-12-17 00:05:51,normal_augmented,normal_augmented,Sync Success,Normal,0,
2025-12-17 19:50:51,normal_augmented,normal_augmented,Sync Success,Normal,0,
2025-12-21 13:35:51,normal_augmented,normal_augmented,Sync Success,Normal,0,
2025-12-20 23:03:51,normal_augmented,normal_augmented,Sync Success,Normal,0,
2025-12-18 21:54:51,normal_augmented,normal_augmented,Sync Success,Normal,0,
2025-12-20 20:19:51,normal_augmented,normal_augmented,Sync Success,Normal,0,
2025-12-21 13:21:51,normal_augmented,normal_augmented,Sync Success,Normal,0,
2025-12-18 17:43:51,normal_augmented,normal_augmented,Sync Success,Normal,0,
2025-12-23 03:26:51,normal_augmented,normal_augmented,Sync Success,Normal,0,
2025-12-22 05:38:51,normal_augmented,normal_augmented,Sync Success,Normal,0,
2025-12-21 07:26:51,normal_augmented,normal_augmented,Sync Success,Normal,0,
2025-12-18 12:03:51,normal_augmented,normal_augmented,Sync Success,Normal,0,
2025-12-17 15:06:51,normal_augmented,normal_augmented,Sync Success,Normal,0,
2025-12-21 19:01:51,normal_augmented,normal_augmented,Sync Success,Normal,0,
2025-12-21 17:07:51,normal_augmented,normal_augmented,Sync Success,Normal,0,
2025-12-21 11:01:51,normal_augmented,normal_augmented,Sync Success,Normal,0,
2025-12-21 10:48:51,normal_augmented,normal_augmented,Sync Success,Normal,0,
2025-12-22 04:03:51,normal_augmented,normal_augmented,Sync Success,Normal,0,
2025-12-17 12:17:51,normal_augmented,normal_augmented,Sync Success,Normal,0,
2025-12-19 21:07:51,normal_augmented,normal_augmented,Sync Success,Normal,0,
2025-12-19 10:27:51,normal_augmented,normal_augmented,Sync Success,Normal,0,
2025-12-23 06:15:51,normal_augmented,normal_augmented,Sync Success,Normal,0,
2025-12-23 10:24:51,normal_augmented,normal_augmented,Sync Success,Normal,0,
2025-12-17 15:41:51,normal_augmented,normal_augmented,Sync Success,Normal,0,
2025-12-20 11:35:51,normal_augmented,normal_augmented,Sync Success,Normal,0,
2025-12-18 18:42:51,normal_augmented,normal_augmented,Sync Success,Normal,0,
2025-12-22 22:22:51,normal_augmented,normal_augmented,Sync Success,Normal,0,
2025-12-16 18:57:51,normal_augmented,normal_augmented,Sync Success,Normal,0,
2025-12-17 07:04:51,normal_augmented,normal_augmented,Sync Success,Normal,0,
2025-12-18 16:10:51,normal_augmented,normal_augmented,Sync Success,Normal,0,
2025-12-19 05:17:51,normal_augmented,normal_augmented,Sync Success,Normal,0,
2025-12-20 10:52:51,normal_augmented,normal_augmented,Sync Success,Normal,0,
2025-12-21 16:47:51,normal_augmented,normal_augmented,Sync Success,Normal,0,
2025-12-20 10:35:51,normal_augmented,normal_augmented,Sync Success,Normal,0,
2025-12-17 13:29:51,normal_augmented,normal_augmented,Sync Success,Normal,0,
2025-12-17 06:49:51,normal_augmented,normal_augmented,Sync Success,Normal,0,
2025-12-18 18:24:51,normal_augmented,normal_augmented,Sync Success,Normal,0,
2025-12-18 23:14:51,normal_augmented,normal_augmented,Sync Success,Normal,0,
2025-12-19 22:41:51,normal_augmented,normal_augmented,Sync Success,Normal,0,
2025-12-16 23:15:51,normal_augmented,normal_augmented,Sync Success,Normal,0,
2025-12-20 06:36:51,normal_augmented,normal_augmented,Sync Success,Normal,0,
2025-12-16 19:01:51,normal_augmented,normal_augmented,Sync Success,Normal,0,
2025-12-18 00:53:51,normal_augmented,normal_augmented,Sync Success,Normal,0,
2025-12-23 14:22:51,normal_augmented,normal_augmented,Sync Success,Normal,0,
2025-12-20 23:10:51,normal_augmented,normal_augmented,Sync Success,Normal,0,
2025-12-20 15:57:51,normal_augmented,normal_augmented,Sync Success,Normal,0,
2025-12-20 08:28:51,normal_augmented,normal_augmented,Sync Success,Normal,0,
2025-12-17 22:00:51,normal_augmented,normal_augmented,Sync Success,Normal,0,
2025-12-20 06:02:51,normal_augmented,normal_augmented,Sync Success,Normal,0,
2025-12-19 15:47:51,normal_augmented,normal_augmented,Sync Success,Normal,0,
2025-12-22 06:31:51,normal_augmented,normal_augmented,Sync Success,Normal,0,
2025-12-19 20:14:51,normal_augmented,normal_augmented,Sync Success,Normal,0,
2025-12-19 03:14:51,normal_augmented,normal_augmented,Sync Success,Normal,0,
2025-12-19 01:17:51,normal_augmented,normal_augmented,Sync Success,Normal,0,
2025-12-18 23:10:51,normal_augmented,normal_augmented,Sync Success,Normal,0,
2025-12-19 10:11:51,normal_augmented,normal_augmented,Sync Success,Normal,0,
2025-12-23 13:22:51,normal_augmented,normal_augmented,Sync Success,Normal,0,
2025-12-17 18:38:51,normal_augmented,normal_augmented,Sync Success,Normal,0,
2025-12-22 06:40:51,normal_augmented,normal_augmented,Sync Success,Normal,0,
2025-12-20 06:19:51,normal_augmented,normal_augmented,Sync Success,Normal,0,
2025-12-21 08:39:51,normal_augmented,normal_augmented,Sync Success,Normal,0,
2025-12-20 13:39:51,normal_augmented,normal_augmented,Sync Success,Normal,0,
2025-12-18 14:27:51,normal_augmented,normal_augmented,Sync Success,Normal,0,
2025-12-18 11:04:51,normal_augmented,normal_augmented,Sync Success,Normal,0,
2025-12-17 13:28:51,normal_augmented,normal_augmented,Sync Success,Normal,0,
2025-12-17 08:14:51,normal_augmented,normal_augmented,Sync Success,Normal,0,
2025-12-23 04:15:51,normal_augmented,normal_augmented,Sync Success,Normal,0,
2025-12-19 21:09:51,normal_augmented,normal_augmented,Sync Success,Normal,0,
2025-12-22 18:04:51,normal_augmented,normal_augmented,Sync Success,Normal,0,
2025-12-17 20:22:51,normal_augmented,normal_augmented,Sync Success,Normal,0,
2025-12-23 08:20:51,normal_augmented,normal_augmented,Sync Success,Normal,0,
2025-12-22 16:12:51,normal_augmented,normal_augmented,Sync Success,Normal,0,
2025-12-19 03:17:51,normal_augmented,normal_augmented,Sync Success,Normal,0,
2025-12-18 04:34:51,normal_augmented,normal_augmented,Sync Success,Normal,0,
2025-12-20 07:24:51,normal_augmented,normal_augmented,Sync Success,Normal,0,
2025-12-17 05:42:51,normal_augmented,normal_augmented,Sync Success,Normal,0,
2025-12-23 11:37:51,normal_augmented,normal_augmented,Sync Success,Normal,0,
2025-12-20 21:55:51,normal_augmented,normal_augmented,Sync Success,Normal,0,
2025-12-20 09:00:51,normal_augmented,normal_augmented,Sync Success,Normal,0,
2025-12-17 16:27:51,normal_augmented,normal_augmented,Sync Success,Normal,0,
2025-12-17 09:14:51,normal_augmented,normal_augmented,Sync Success,Normal,0,
2025-12-22 07:17:51,normal_augmented,normal_augmented,Sync Success,Normal,0,
2025-12-21 13:53:51,normal_augmented,normal_augmented,Sync Success,Normal,0,
2025-12-22 00:38:51,normal_augmented,normal_augmented,Sync Success,Normal,0,
2025-12-20 02:20:51,normal_augmented,normal_augmented,Sync Success,Normal,0,
2025-12-16 18:54:51,normal_augmented,normal_augmented,Sync Success,Normal,0,
2025-12-18 00:40:51,normal_augmented,normal_augmented,Sync Success,Normal,0,
2025-12-17 16:57:51,normal_augmented,normal_augmented,Sync Success,Normal,0,
2025-12-16 20:05:51,normal_augmented,normal_augmented,Sync Success,Normal,0,
2025-12-17 11:49:51,normal_augmented,normal_augmented,Sync Success,Normal,0,
2025-12-19 19:51:51,normal_augmented,normal_augmented,Sync Success,Normal,0,
2025-12-22 05:09:51,normal_augmented,normal_augmented,Sync Success,Normal,0,
2025-12-21 04:27:51,normal_augmented,normal_augmented,Sync Success,Normal,0,
2025-12-22 20:30:51,normal_augmented,normal_augmented,Sync Success,Normal,0,
2025-12-17 09:26:51,normal_augmented,normal_augmented,Sync Success,Normal,0,
2025-12-20 13:51:51,normal_augmented,normal_augmented,Sync Success,Normal,0,
2025-12-19 13:23:51,normal_augmented,normal_augmented,Sync Success,Normal,0,
2025-12-20 12:27:51,normal_augmented,normal_augmented,Sync Success,Normal,0,
2025-12-19 16:03:51,normal_augmented,normal_augmented,Sync Success,Normal,0,
2025-12-22 16:21:51,normal_augmented,normal_augmented,Sync Success,Normal,0,
2025-12-20 07:34:51,normal_augmented,normal_augmented,Sync Success,Normal,0,
2025-12-20 06:04:51,normal_augmented,normal_augmented,Sync Success,Normal,0,
2025-12-17 00:25:51,normal_augmented,normal_augmented,Sync Success,Normal,0,
2025-12-19 13:42:51,normal_augmented,normal_augmented,Sync Success,Normal,0,
2025-12-19 15:35:51,normal_augmented,normal_augmented,Sync Success,Normal,0,
2025-12-19 12:16:51,normal_augmented,normal_augmented,Sync Success,Normal,0,
2025-12-16 22:45:51,normal_augmented,normal_augmented,Sync Success,Normal,0,
2025-12-21 15:32:51,normal_augmented,normal_augmented,Sync Success,Normal,0,
2025-12-20 05:32:51,normal_augmented,normal_augmented,Sync Success,Normal,0,
2025-12-23 06:46:51,normal_augmented,normal_augmented,Sync Success,Normal,0,
2025-12-20 03:52:51,normal_augmented,normal_augmented,Sync Success,Normal,0,
2025-12-18 14:27:51,normal_augmented,normal_augmented,Sync Success,Normal,0,
2025-12-22 20:16:51,normal_augmented,normal_augmented,Sync Success,Normal,0,
2025-12-19 14:56:51,normal_augmented,normal_augmented,Sync Success,Normal,0,
2025-12-18 16:34:51,normal_augmented,normal_augmented,Sync Success,Normal,0,
2025-12-20 13:00:51,normal_augmented,normal_augmented,Sync Success,Normal,0,
2025-12-22 20:25:51,normal_augmented,normal_augmented,Sync Success,Normal,0,
2025-12-22 07:11:51,normal_augmented,normal_augmented,Sync Success,Normal,0,
2025-12-22 22:47:51,normal_augmented,normal_augmented,Sync Success,Normal,0,
2025-12-19 17:06:51,normal_augmented,normal_augmented,Sync Success,Normal,0,
2025-12-21 08:19:51,normal_augmented,normal_augmented,Sync Success,Normal,0,
2025-12-19 06:27:51,normal_augmented,normal_augmented,Sync Success,Normal,0,
2025-12-23 08:46:51,normal_augmented,normal_augmented,Sync Success,Normal,0,
2025-12-23 00:21:51,normal_augmented,normal_augmented,Sync Success,Normal,0,
2025-12-18 01:53:51,normal_augmented,normal_augmented,Sync Success,Normal,0,
2025-12-22 20:11:51,normal_augmented,normal_augmented,Sync Success,Normal,0,
2025-12-22 07:35:51,normal_augmented,normal_augmented,Sync Success,Normal,0,
2025-12-21 21:52:51,normal_augmented,normal_augmented,Sync Success,Normal,0,
2025-12-21 20:54:51,normal_augmented,normal_augmented,Sync Success,Normal,0,
2025-12-17 04:27:51,normal_augmented,normal_augmented,Sync Success,Normal,0,
2025-12-19 03:51:51,normal_augmented,normal_augmented,Sync Success,Normal,0,
2025-12-20 01:33:51,normal_augmented,normal_augmented,Sync Success,Normal,0,
2025-12-17 20:22:51,normal_augmented,normal_augmented,Sync Success,Normal,0,
2025-12-18 09:00:51,normal_augmented,normal_augmented,Sync Success,Normal,0,
2025-12-17 00:30:51,normal_augmented,normal_augmented,Sync Success,Normal,0,
2025-12-18 14:40:51,normal_augmented,normal_augmented,Sync Success,Normal,0,
2025-12-23 08:22:51,normal_augmented,normal_augmented,Sync Success,Normal,0,
2025-12-19 15:28:51,normal_augmented,normal_augmented,Sync Success,Normal,0,
2025-12-20 21:45:51,normal_augmented,normal_augmented,Sync Success,Normal,0,
2025-12-23 04:54:51,normal_augmented,normal_augmented,Sync Success,Normal,0,
2025-12-17 23:33:51,normal_augmented,normal_augmented,Sync Success,Normal,0,
2025-12-19 21:00:51,normal_augmented,normal_augmented,Sync Success,Normal,0,
2025-12-22 04:41:51,normal_augmented,normal_augmented,Sync Success,Normal,0,
2025-12-19 15:39:51,normal_augmented,normal_augmented,Sync Success,Normal,0,
2025-12-23 10:26:51,normal_augmented,normal_augmented,Sync Success,Normal,0,
2025-12-21 01:49:51,normal_augmented,normal_augmented,Sync Success,Normal,0,
2025-12-18 13:01:51,normal_augmented,normal_augmented,Sync Success,Normal,0,
2025-12-18 01:06:51,normal_augmented,normal_augmented,Sync Success,Normal,0,
2025-12-21 05:31:51,normal_augmented,normal_augmented,Sync Success,Normal,0,
2025-12-21 18:42:51,normal_augmented,normal_augmented,Sync Success,Normal,0,
2025-12-17 16:31:51,normal_augmented,normal_augmented,Sync Success,Normal,0,
2025-12-18 13:15:51,normal_augmented,normal_augmented,Sync Success,Normal,0,
2025-12-21 01:53:51,normal_augmented,normal_augmented,Sync Success,Normal,0,
2025-12-23 08:54:51,normal_augmented,normal_augmented,Sync Success,Normal,0,
2025-12-23 03:12:51,normal_augmented,normal_augmented,Sync Success,Normal,0,
2025-12-17 07:27:51,normal_augmented,normal_augmented,Sync Success,Normal,0,
2025-12-23 02:12:51,normal_augmented,normal_augmented,Sync Success,Normal,0,
2025-12-20 03:49:51,normal_augmented,normal_augmented,Sync Success,Normal,0,
2025-12-22 03:46:51,normal_augmented,normal_augmented,Sync Success,Normal,0,
2025-12-18 15:29:51,normal_augmented,normal_augmented,Sync Success,Normal,0,
2025-12-21 04:56:51,normal_augmented,normal_augmented,Sync Success,Normal,0,
2025-12-21 11:42:51,normal_augmented,normal_augmented,Sync Success,Normal,0,
2025-12-21 05:48:51,normal_augmented,normal_augmented,Sync Success,Normal,0,
2025-12-22 02:33:51,normal_augmented,normal_augmented,Sync Success,Normal,0,
2025-12-22 13:58:51,normal_augmented,normal_augmented,Sync Success,Normal,0,
2025-12-22 07:04:51,normal_augmented,normal_augmented,Sync Success,Normal,0,
2025-12-19 15:08:51,normal_augmented,normal_augmented,Sync Success,Normal,0,
2025-12-19 09:49:51,normal_augmented,normal_augmented,Sync Success,Normal,0,
2025-12-20 16:49:51,normal_augmented,normal_augmented,Sync Success,Normal,0,
2025-12-22 09:14:51,normal_augmented,normal_augmented,Sync Success,Normal,0,
2025-12-21 22:11:51,normal_augmented,normal_augmented,Sync Success,Normal,0,
2025-12-22 19:51:51,normal_augmented,normal_augmented,Sync Success,Normal,0,
2025-12-21 05:00:51,normal_augmented,normal_augmented,Sync Success,Normal,0,
2025-12-21 16:19:51,normal_augmented,normal_augmented,Sync Success,Normal,0,
2025-12-22 22:42:51,normal_augmented,normal_augmented,Sync Success,Normal,0,
2025-12-19 00:01:51,normal_augmented,normal_augmented,Sync Success,Normal,0,
2025-12-21 16:55:51,normal_augmented,normal_augmented,Sync Success,Normal,0,
2025-12-21 21:16:51,normal_augmented,normal_augmented,Sync Success,Normal,0,
2025-12-20 12:39:51,normal_augmented,normal_augmented,Sync Success,Normal,0,
2025-12-20 16:39:51,normal_augmented,normal_augmented,Sync Success,Normal,0,
2025-12-19 06:16:51,normal_augmented,normal_augmented,Sync Success,Normal,0,
2025-12-17 14:36:51,normal_augmented,normal_augmented,Sync Success,Normal,0,
2025-12-17 20:18:51,normal_augmented,normal_augmented,Sync Success,Normal,0,
2025-12-23 05:38:51,normal_augmented,normal_augmented,Sync Success,Normal,0,
2025-12-21 08:41:51,normal_augmented,normal_augmented,Sync Success,Normal,0,
2025-12-23 14:46:51,normal_augmented,normal_augmented,Sync Success,Normal,0,
2025-12-19 00:10:51,normal_augmented,normal_augmented,Sync Success,Normal,0,
2025-12-17 04:42:51,normal_augmented,normal_augmented,Sync Success,Normal,0,
2025-12-21 10:14:51,normal_augmented,normal_augmented,Sync Success,Normal,0,
2025-12-19 20:23:51,normal_augmented,normal_augmented,Sync Success,Normal,0,
2025-12-17 09:25:51,normal_augmented,normal_augmented,Sync Success,Normal,0,
2025-12-18 03:08:51,normal_augmented,normal_augmented,Sync Success,Normal,0,
2025-12-20 20:02:51,normal_augmented,normal_augmented,Sync Success,Normal,0,
2025-12-22 17:49:51,normal_augmented,normal_augmented,Sync Success,Normal,0,
2025-12-22 09:03:51,normal_augmented,normal_augmented,Sync Success,Normal,0,
2025-12-22 14:03:51,normal_augmented,normal_augmented,Sync Success,Normal,0,
2025-12-20 10:37:51,normal_augmented,normal_augmented,Sync Success,Normal,0,
2025-12-19 15:54:51,normal_augmented,normal_augmented,Sync Success,Normal,0,
2025-12-19 22:48:51,normal_augmented,normal_augmented,Sync Success,Normal,0,
2025-12-21 20:41:51,normal_augmented,normal_augmented,Sync Success,Normal,0,
2025-12-23 00:05:51,normal_augmented,normal_augmented,Sync Success,Normal,0,
2025-12-17 03:51:51,normal_augmented,normal_augmented,Sync Success,Normal,0,
2025-12-23 08:59:51,normal_augmented,normal_augmented,Sync Success,Normal,0,
2025-12-22 15:44:51,normal_augmented,normal_augmented,Sync Success,Normal,0,
2025-12-18 22:18:51,normal_augmented,normal_augmented,Sync Success,Normal,0,
2025-12-22 06:05:51,normal_augmented,normal_augmented,Sync Success,Normal,0,
2025-12-18 05:43:51,normal_augmented,normal_augmented,Sync Success,Normal,0,
2025-12-23 11:32:51,normal_augmented,normal_augmented,Sync Success,Normal,0,
2025-12-18 15:33:51,normal_augmented,normal_augmented,Sync Success,Normal,0,
2025-12-23 14:01:51,normal_augmented,normal_augmented,Sync Success,Normal,0,
2025-12-22 19:54:51,normal_augmented,normal_augmented,Sync Success,Normal,0,
2025-12-20 14:41:51,normal_augmented,normal_augmented,Sync Success,Normal,0,
2025-12-22 22:53:51,normal_augmented,normal_augmented,Sync Success,Normal,0,
2025-12-20 10:52:51,normal_augmented,normal_augmented,Sync Success,Normal,0,
2025-12-21 05:09:51,normal_augmented,normal_augmented,Sync Success,Normal,0,
2025-12-21 19:10:51,normal_augmented,normal_augmented,Sync Success,Normal,0,
2025-12-20 11:00:51,normal_augmented,normal_augmented,Sync Success,Normal,0,
normal,normal,normal,Clock reset to 1970,CRITICAL,1,TIME_ANOMALY
normal,normal,normal,Clock reset to 1970,CRITICAL,1,TIME_ANOMALY
normal,normal,normal,Clock reset to 1970,CRITICAL,1,TIME_ANOMALY
normal,normal,normal,Zaman Kayması > 1 saat,CRITICAL,1,TIME_ANOMALY
normal,normal,normal,Zaman Kayması > 1 saat,CRITICAL,1,TIME_ANOMALY
normal,normal,normal,Clock reset to 1970,CRITICAL,1,TIME_ANOMALY
normal,normal,normal,Clock reset to 1970,CRITICAL,1,TIME_ANOMALY
normal,normal,normal,Clock reset to 1970,CRITICAL,1,TIME_ANOMALY
normal,normal,normal,Clock reset to 1970,CRITICAL,1,TIME_ANOMALY
normal,normal,normal,Zaman Kayması > 1 saat,CRITICAL,1,TIME_ANOMALY
normal,normal,normal,Zaman Kayması > 1 saat,CRITICAL,1,TIME_ANOMALY
normal,normal,normal,Zaman Kayması > 1 saat,CRITICAL,1,TIME_ANOMALY
normal,normal,normal,Zaman Kayması > 1 saat,CRITICAL,1,TIME_ANOMALY
normal,normal,normal,Zaman Kayması > 1 saat,CRITICAL,1,TIME_ANOMALY
normal,normal,normal,Zaman Kayması > 1 saat,CRITICAL,1,TIME_ANOMALY
normal,normal,normal,Zaman Kayması > 1 saat,CRITICAL,1,TIME_ANOMALY
normal,normal,normal,Clock reset to 1970,CRITICAL,1,TIME_ANOMALY
normal,normal,normal,Clock reset to 1970,CRITICAL,1,TIME_ANOMALY
normal,normal,normal,Clock reset to 1970,CRITICAL,1,TIME_ANOMALY
normal,normal,normal,Zaman Kayması > 1 saat,CRITICAL,1,TIME_ANOMALY
normal,normal,normal,Zaman Kayması > 1 saat,CRITICAL,1,TIME_ANOMALY
normal,normal,normal,Clock reset to 1970,CRITICAL,1,TIME_ANOMALY
normal,normal,normal,Zaman Kayması > 1 saat,CRITICAL,1,TIME_ANOMALY
normal,normal,normal,Zaman Kayması > 1 saat,CRITICAL,1,TIME_ANOMALY
normal,normal,normal,Zaman Kayması > 1 saat,CRITICAL,1,TIME_ANOMALY
normal,normal,normal,Clock reset to 1970,CRITICAL,1,TIME_ANOMALY
normal,normal,normal,Zaman Kayması > 1 saat,CRITICAL,1,TIME_ANOMALY
normal,normal,normal,Clock reset to 1970,CRITICAL,1,TIME_ANOMALY
normal,normal,normal,Zaman Kayması > 1 saat,CRITICAL,1,TIME_ANOMALY
normal,normal,normal,Zaman Kayması > 1 saat,CRITICAL,1,TIME_ANOMALY
normal,normal,normal,Zaman Kayması > 1 saat,CRITICAL,1,TIME_ANOMALY
normal,normal,normal,Zaman Kayması > 1 saat,CRITICAL,1,TIME_ANOMALY
normal,normal,normal,Clock reset to 1970,CRITICAL,1,TIME_ANOMALY
normal,normal,normal,Clock reset to 1970,CRITICAL,1,TIME_ANOMALY
normal,normal,normal,Clock reset to 1970,CRITICAL,1,TIME_ANOMALY
normal,normal,normal,Clock reset to 1970,CRITICAL,1,TIME_ANOMALY
normal,normal,normal,Zaman Kayması > 1 saat,CRITICAL,1,TIME_ANOMALY
normal,normal,normal,Zaman Kayması > 1 saat,CRITICAL,1,TIME_ANOMALY
normal,normal,normal,Zaman Kayması > 1 saat,CRITICAL,1,TIME_ANOMALY
normal,normal,normal,Clock reset to 1970,CRITICAL,1,TIME_ANOMALY
normal,normal,normal,Zaman Kayması > 1 saat,CRITICAL,1,TIME_ANOMALY
normal,normal,normal,Clock reset to 1970,CRITICAL,1,TIME_ANOMALY
normal,normal,normal,Clock reset to 1970,CRITICAL,1,TIME_ANOMALY
normal,normal,normal,Clock reset to 1970,CRITICAL,1,TIME_ANOMALY
normal,normal,normal,Zaman Kayması > 1 saat,CRITICAL,1,TIME_ANOMALY
normal,normal,normal,Clock reset to 1970,CRITICAL,1,TIME_ANOMALY
normal,normal,normal,Clock reset to 1970,CRITICAL,1,TIME_ANOMALY
normal,normal,normal,Zaman Kayması > 1 saat,CRITICAL,1,TIME_ANOMALY
normal,normal,normal,Zaman Kayması > 1 saat,CRITICAL,1,TIME_ANOMALY
normal,normal,normal,Clock reset to 1970,CRITICAL,1,TIME_ANOMALY
normal,normal,normal,Clock reset to 1970,CRITICAL,1,TIME_ANOMALY
normal,normal,normal,Clock reset to 1970,CRITICAL,1,TIME_ANOMALY
normal,normal,normal,Zaman Kayması > 1 saat,CRITICAL,1,TIME_ANOMALY
normal,normal,normal,Zaman Kayması > 1 saat,CRITICAL,1,TIME_ANOMALY
normal,normal,normal,Clock reset to 1970,CRITICAL,1,TIME_ANOMALY
normal,normal,normal,Zaman Kayması > 1 saat,CRITICAL,1,TIME_ANOMALY
normal,normal,normal,Zaman Kayması > 1 saat,CRITICAL,1,TIME_ANOMALY
normal,normal,normal,Clock reset to 1970,CRITICAL,1,TIME_ANOMALY
normal,normal,normal,Zaman Kayması > 1 saat,CRITICAL,1,TIME_ANOMALY
normal,normal,normal,Zaman Kayması > 1 saat,CRITICAL,1,TIME_ANOMALY
normal,normal,normal,Clock reset to 1970,CRITICAL,1,TIME_ANOMALY
normal,normal,normal,Clock reset to 1970,CRITICAL,1,TIME_ANOMALY
normal,normal,normal,Zaman Kayması > 1 saat,CRITICAL,1,TIME_ANOMALY
normal,normal,normal,Zaman Kayması > 1 saat,CRITICAL,1,TIME_ANOMALY
normal,normal,normal,Zaman Kayması > 1 saat,CRITICAL,1,TIME_ANOMALY
normal,normal,normal,Zaman Kayması > 1 saat,CRITICAL,1,TIME_ANOMALY
normal,normal,normal,Clock reset to 1970,CRITICAL,1,TIME_ANOMALY
normal,normal,normal,Clock reset to 1970,CRITICAL,1,TIME_ANOMALY
normal,normal,normal,Clock reset to 1970,CRITICAL,1,TIME_ANOMALY
normal,normal,normal,Zaman Kayması > 1 saat,CRITICAL,1,TIME_ANOMALY
normal,normal,normal,Clock reset to 1970,CRITICAL,1,TIME_ANOMALY
normal,normal,normal,Zaman Kayması > 1 saat,CRITICAL,1,TIME_ANOMALY
normal,normal,normal,Clock reset to 1970,CRITICAL,1,TIME_ANOMALY
normal,normal,normal,Zaman Kayması > 1 saat,CRITICAL,1,TIME_ANOMALY
normal,normal,normal,Zaman Kayması > 1 saat,CRITICAL,1,TIME_ANOMALY
normal,normal,normal,Clock reset to 1970,CRITICAL,1,TIME_ANOMALY
normal,normal,normal,Zaman Kayması > 1 saat,CRITICAL,1,TIME_ANOMALY
normal,normal,normal,Zaman Kayması > 1 saat,CRITICAL,1,TIME_ANOMALY
normal,normal,normal,Zaman Kayması > 1 saat,CRITICAL,1,TIME_ANOMALY
normal,normal,normal,Clock reset to 1970,CRITICAL,1,TIME_ANOMALY
normal,normal,normal,Clock reset to 1970,CRITICAL,1,TIME_ANOMALY
normal,normal,normal,Clock reset to 1970,CRITICAL,1,TIME_ANOMALY
normal,normal,normal,Clock reset to 1970,CRITICAL,1,TIME_ANOMALY
normal,normal,normal,Zaman Kayması > 1 saat,CRITICAL,1,TIME_ANOMALY
normal,normal,normal,Zaman Kayması > 1 saat,CRITICAL,1,TIME_ANOMALY
normal,normal,normal,Clock reset to 1970,CRITICAL,1,TIME_ANOMALY
normal,normal,normal,Zaman Kayması > 1 saat,CRITICAL,1,TIME_ANOMALY
normal,normal,normal,Zaman Kayması > 1 saat,CRITICAL,1,TIME_ANOMALY
normal,normal,normal,Zaman Kayması > 1 saat,CRITICAL,1,TIME_ANOMALY
normal,normal,normal,Clock reset to 1970,CRITICAL,1,TIME_ANOMALY
normal,normal,normal,Clock reset to 1970,CRITICAL,1,TIME_ANOMALY
normal,normal,normal,Zaman Kayması > 1 saat,CRITICAL,1,TIME_ANOMALY
normal,normal,normal,Clock reset to 1970,CRITICAL,1,TIME_ANOMALY
normal,normal,normal,Zaman Kayması > 1 saat,CRITICAL,1,TIME_ANOMALY
normal,normal,normal,Clock reset to 1970,CRITICAL,1,TIME_ANOMALY
normal,normal,normal,Zaman Kayması > 1 saat,CRITICAL,1,TIME_ANOMALY
