timestamp,level,severity,message,action,stage,rule_id,source_ip,source_port,dest_ip,dest_port,http_method,http_path,http_status,ocp_namespace,ocp_pod,label
2025-12-21 01:50:16,NORMAL,NORMAL,Trafik Akışı Temiz,OK,Benign,OK-0000,10.17.226.225,31320,10.151.91.163,80,DELETE,/login,204,test,auth-6c5d7f6cbb-9p3a2,0
2025-12-21 01:50:21,NORMAL,NORMAL,Servis Sağlık Kontrolü,OK,Benign,OK-0001,10.118.192.22,61432,10.236.161.230,80,PATCH,/actuator/health,500,payments,web-5c7b9d4cdd-hm8z1,0
2025-12-21 01:50:26,NORMAL,NORMAL,Trafik Akışı Temiz,OK,Benign,OK-0000,10.127.120.68,57995,10.149.35.218,80,GET,/api/v1/users,201,auth,api-6d7f8c9b7f-2kq9x,0
2025-12-21 01:50:26,NORMAL,NORMAL,Trafik Akışı Temiz,OK,Benign,OK-0000,10.0.249.238,16815,10.89.214.63,443,PATCH,/api/v1/orders,204,monitoring,gateway-7f8c9d7b6b-x4n1k,0
2025-12-21 01:50:26,SALDIRI,KRITIK,Firmware Enjeksiyonu (Simülasyon),Bloklandı,Execution,FW-INJECT-9001,216.70.66.70,20903,10.48.247.246,8443,GET,/,401,dev,web-5c7b9d4cdd-hm8z1,1
2025-12-21 01:50:27,NORMAL,NORMAL,Trafik Akışı Temiz,OK,Benign,OK-0000,10.137.161.12,42714,10.95.8.215,443,DELETE,/actuator/env,201,test,auth-6c5d7f6cbb-9p3a2,0
2025-12-21 01:50:33,NORMAL,NORMAL,Trafik Akışı Temiz,OK,Benign,OK-0000,10.227.136.14,36572,10.38.95.99,8080,PATCH,/,404,auth,payment-7b86c9c7b8-q2v7m,0
2025-12-21 01:50:37,NORMAL,NORMAL,Servis Sağlık Kontrolü,OK,Benign,OK-0001,10.90.230.156,62609,10.25.199.162,8080,PUT,/admin,403,dev,web-5c7b9d4cdd-hm8z1,0
2025-12-21 01:50:38,NORMAL,NORMAL,Trafik Akışı Temiz,OK,Benign,OK-0000,10.93.188.47,44367,10.114.16.241,80,PATCH,/wp-login.php,204,auth,auth-6c5d7f6cbb-9p3a2,0
2025-12-21 01:50:41,NORMAL,NORMAL,Trafik Akışı Temiz,OK,Benign,OK-0000,10.30.181.43,34994,10.211.251.52,80,DELETE,/.env,200,payments,web-5c7b9d4cdd-hm8z1,0
2025-12-21 01:50:47,NORMAL,NORMAL,Servis Sağlık Kontrolü,OK,Benign,OK-0001,10.4.81.225,37526,10.222.233.144,8443,PATCH,/admin,200,dev,api-6d7f8c9b7f-2kq9x,0
2025-12-21 01:50:48,NORMAL,NORMAL,Trafik Akışı Temiz,OK,Benign,OK-0000,10.93.30.14,39532,10.4.19.56,80,GET,/login,200,test,api-6d7f8c9b7f-2kq9x,0
2025-12-21 01:50:50,NORMAL,NORMAL,Trafik Akışı Temiz,OK,Benign,OK-0000,10.53.171.30,34037,10.148.53.120,443,DELETE,/admin,301,test,gateway-7f8c9d7b6b-x4n1k,0
2025-12-21 01:50:56,NORMAL,NORMAL,Trafik Akışı Temiz,OK,Benign,OK-0000,10.25.244.244,20854,10.45.162.170,443,POST,/,400,payments,payment-7b86c9c7b8-q2v7m,0
2025-12-21 01:51:00,SALDIRI,KRITIK,Firmware Enjeksiyonu (Simülasyon),Bloklandı,Execution,FW-INJECT-9001,69.77.149.237,21475,10.200.207.15,8443,POST,/actuator/env,301,payments,payment-7b86c9c7b8-q2v7m,1
2025-12-21 01:51:02,SALDIRI,UYARI,Yan Hareket / Ağ Keşfi,Bloklandı,Reconnaissance,NET-SCAN-1001,17.226.13.189,3971,10.220.235.167,8080,POST,/,201,test,api-6d7f8c9b7f-2kq9x,1
2025-12-21 01:51:04,NORMAL,NORMAL,Trafik Akışı Temiz,OK,Benign,OK-0000,10.112.179.128,8951,10.145.38.92,80,POST,/api/v1/payments,201,payments,payment-7b86c9c7b8-q2v7m,0
2025-12-21 01:51:10,NORMAL,NORMAL,Trafik Akışı Temiz,OK,Benign,OK-0000,10.176.171.211,47948,10.253.76.142,8443,DELETE,/actuator/health,301,test,auth-6c5d7f6cbb-9p3a2,0
2025-12-21 01:51:16,NORMAL,NORMAL,Servis Sağlık Kontrolü,OK,Benign,OK-0001,10.119.149.170,64740,10.60.43.119,443,PATCH,/admin,429,test,auth-6c5d7f6cbb-9p3a2,0
2025-12-21 01:51:22,NORMAL,NORMAL,Trafik Akışı Temiz,OK,Benign,OK-0000,10.121.71.23,1668,10.93.227.6,8443,POST,/.env,404,payments,payment-7b86c9c7b8-q2v7m,0
2025-12-21 01:51:25,NORMAL,NORMAL,Servis Sağlık Kontrolü,OK,Benign,OK-0001,10.80.211.128,14000,10.149.111.60,8080,POST,/admin,404,dev,auth-6c5d7f6cbb-9p3a2,0
2025-12-21 01:51:27,NORMAL,NORMAL,Servis Sağlık Kontrolü,OK,Benign,OK-0001,10.167.113.155,65158,10.171.110.17,443,GET,/api/v1/orders,400,monitoring,api-6d7f8c9b7f-2kq9x,0
2025-12-21 01:51:31,NORMAL,NORMAL,Trafik Akışı Temiz,OK,Benign,OK-0000,10.210.65.21,20589,10.229.126.27,8080,DELETE,/api/v1/users,401,payments,web-5c7b9d4cdd-hm8z1,0
2025-12-21 01:51:37,NORMAL,NORMAL,Servis Sağlık Kontrolü,OK,Benign,OK-0001,10.205.52.31,8533,10.216.0.138,80,DELETE,/api/v1/payments,500,dev,gateway-7f8c9d7b6b-x4n1k,0
2025-12-21 01:51:41,SALDIRI,KRITIK,Firmware Enjeksiyonu (Simülasyon),Bloklandı,Execution,FW-INJECT-9001,222.9.99.4,20395,10.205.59.89,8443,GET,/,400,monitoring,payment-7b86c9c7b8-q2v7m,1
2025-12-21 01:51:42,SALDIRI,UYARI,Yan Hareket / Ağ Keşfi,Bloklandı,Reconnaissance,NET-SCAN-1001,10.233.39.12,54696,10.31.101.108,8443,DELETE,/,401,monitoring,payment-7b86c9c7b8-q2v7m,1
2025-12-21 01:51:47,NORMAL,NORMAL,Servis Sağlık Kontrolü,OK,Benign,OK-0001,10.201.173.244,12665,10.165.55.85,8080,POST,/wp-login.php,400,payments,auth-6c5d7f6cbb-9p3a2,0
2025-12-21 01:51:53,SALDIRI,TEHDIT,TLS Downgrade / Fuzzing,Bloklandı,Initial Access,TLS-ANOM-2001,58.7.13.215,21207,10.127.3.8,8080,POST,/,404,payments,payment-7b86c9c7b8-q2v7m,1
2025-12-21 01:51:57,NORMAL,NORMAL,Trafik Akışı Temiz,OK,Benign,OK-0000,10.101.210.127,55222,10.208.130.234,8080,PUT,/login,500,dev,payment-7b86c9c7b8-q2v7m,0
2025-12-21 01:51:57,NORMAL,NORMAL,Trafik Akışı Temiz,OK,Benign,OK-0000,10.64.211.188,1972,10.1.100.39,80,POST,/actuator/env,200,auth,gateway-7f8c9d7b6b-x4n1k,0
2025-12-21 01:52:00,NORMAL,NORMAL,Trafik Akışı Temiz,OK,Benign,OK-0000,10.171.252.224,45864,10.6.43.48,8080,PUT,/api/v1/users,204,dev,web-5c7b9d4cdd-hm8z1,0
2025-12-21 01:52:02,NORMAL,NORMAL,Trafik Akışı Temiz,OK,Benign,OK-0000,10.84.127.187,59698,10.95.26.226,8080,PUT,/api/v1/payments,200,monitoring,api-6d7f8c9b7f-2kq9x,0
2025-12-21 01:52:07,NORMAL,NORMAL,Servis Sağlık Kontrolü,OK,Benign,OK-0001,10.14.200.204,53658,10.209.190.221,8443,PATCH,/api/v1/orders,200,payments,gateway-7f8c9d7b6b-x4n1k,0
2025-12-21 01:52:09,NORMAL,NORMAL,Servis Sağlık Kontrolü,OK,Benign,OK-0001,10.119.136.47,64474,10.66.118.50,8080,PUT,/api/v1/orders,200,auth,auth-6c5d7f6cbb-9p3a2,0
2025-12-21 01:52:09,NORMAL,NORMAL,Trafik Akışı Temiz,OK,Benign,OK-0000,10.145.50.75,43220,10.56.217.31,80,GET,/api/v1/users,404,dev,web-5c7b9d4cdd-hm8z1,0
2025-12-21 01:52:15,SALDIRI,KRITIK,RBAC Yetki Yükseltme Şüphesi,Engellendi,Privilege Escalation,K8S-RBAC-4005,10.214.72.95,32277,10.45.98.120,443,DELETE,/.env,500,test,web-5c7b9d4cdd-hm8z1,1
2025-12-21 01:52:20,NORMAL,NORMAL,Trafik Akışı Temiz,OK,Benign,OK-0000,10.209.136.56,62380,10.29.230.73,443,GET,/actuator/env,403,dev,web-5c7b9d4cdd-hm8z1,0
2025-12-21 01:52:22,NORMAL,NORMAL,Trafik Akışı Temiz,OK,Benign,OK-0000,10.45.26.217,50633,10.214.86.156,8080,PUT,/api/v1/users,200,test,web-5c7b9d4cdd-hm8z1,0
2025-12-21 01:52:23,NORMAL,NORMAL,Servis Sağlık Kontrolü,OK,Benign,OK-0001,10.106.111.252,62144,10.147.10.167,80,GET,/api/v1/orders,401,test,gateway-7f8c9d7b6b-x4n1k,0
2025-12-21 01:52:29,NORMAL,NORMAL,Trafik Akışı Temiz,OK,Benign,OK-0000,10.92.232.26,31053,10.15.150.82,8443,PATCH,/api/v1/users,201,payments,web-5c7b9d4cdd-hm8z1,0
2025-12-21 01:52:32,NORMAL,NORMAL,Trafik Akışı Temiz,OK,Benign,OK-0000,10.186.28.91,18587,10.115.23.68,443,GET,/actuator/env,403,test,api-6d7f8c9b7f-2kq9x,0
2025-12-21 01:52:38,NORMAL,NORMAL,Servis Sağlık Kontrolü,OK,Benign,OK-0001,10.146.31.120,63145,10.125.122.146,8443,POST,/admin,200,auth,api-6d7f8c9b7f-2kq9x,0
2025-12-21 01:52:38,NORMAL,NORMAL,Servis Sağlık Kontrolü,OK,Benign,OK-0001,10.33.130.177,26753,10.196.124.222,8443,DELETE,/api/v1/orders,429,monitoring,gateway-7f8c9d7b6b-x4n1k,0
2025-12-21 01:52:39,NORMAL,NORMAL,Trafik Akışı Temiz,OK,Benign,OK-0000,10.63.139.165,14448,10.32.250.178,8080,PATCH,/.env,200,dev,gateway-7f8c9d7b6b-x4n1k,0
2025-12-21 01:52:42,NORMAL,NORMAL,Trafik Akışı Temiz,OK,Benign,OK-0000,10.13.150.200,46750,10.250.254.240,80,GET,/login,500,payments,auth-6c5d7f6cbb-9p3a2,0
2025-12-21 01:52:43,NORMAL,NORMAL,Trafik Akışı Temiz,OK,Benign,OK-0000,10.249.28.190,25691,10.166.150.100,8443,GET,/api/v1/payments,500,monitoring,web-5c7b9d4cdd-hm8z1,0
2025-12-21 01:52:48,SALDIRI,KRITIK,RBAC Yetki Yükseltme Şüphesi,Engellendi,Privilege Escalation,K8S-RBAC-4005,10.65.181.189,44377,10.142.29.162,80,PUT,/api/v1/payments,400,monitoring,api-6d7f8c9b7f-2kq9x,1
2025-12-21 01:52:50,NORMAL,NORMAL,Trafik Akışı Temiz,OK,Benign,OK-0000,10.130.12.51,10164,10.203.133.12,80,DELETE,/actuator/health,403,auth,auth-6c5d7f6cbb-9p3a2,0
2025-12-21 01:52:50,SALDIRI,KRITIK,RBAC Yetki Yükseltme Şüphesi,Engellendi,Privilege Escalation,K8S-RBAC-4005,32.169.189.26,39589,10.164.88.27,443,DELETE,/api/v1/users,204,monitoring,gateway-7f8c9d7b6b-x4n1k,1
2025-12-21 01:52:52,NORMAL,NORMAL,Trafik Akışı Temiz,OK,Benign,OK-0000,10.65.25.80,26851,10.132.38.86,443,GET,/wp-login.php,201,auth,api-6d7f8c9b7f-2kq9x,0
2025-12-21 01:52:58,SALDIRI,UYARI,Yan Hareket / Ağ Keşfi,Bloklandı,Reconnaissance,NET-SCAN-1001,10.195.230.65,27877,10.28.212.95,80,GET,/api/v1/users,201,auth,auth-6c5d7f6cbb-9p3a2,1
2025-12-21 01:52:59,NORMAL,NORMAL,Trafik Akışı Temiz,OK,Benign,OK-0000,10.243.199.16,32190,10.245.251.101,443,DELETE,/actuator/health,429,payments,web-5c7b9d4cdd-hm8z1,0
2025-12-21 01:53:02,NORMAL,NORMAL,Trafik Akışı Temiz,OK,Benign,OK-0000,10.53.177.219,13872,10.153.219.224,443,PUT,/api/v1/payments,200,auth,auth-6c5d7f6cbb-9p3a2,0
2025-12-21 01:53:02,NORMAL,NORMAL,Servis Sağlık Kontrolü,OK,Benign,OK-0001,10.227.132.129,24597,10.29.34.86,8443,POST,/,400,monitoring,payment-7b86c9c7b8-q2v7m,0
2025-12-21 01:53:07,SALDIRI,TEHDIT,SQL Injection Denemesi,Bloklandı,Initial Access,WAF-SQLI-3003,101.234.2.132,35147,10.120.105.228,80,DELETE,/actuator/env,403,auth,payment-7b86c9c7b8-q2v7m,1
2025-12-21 01:53:12,NORMAL,NORMAL,Trafik Akışı Temiz,OK,Benign,OK-0000,10.54.182.229,40084,10.49.97.111,443,PATCH,/wp-login.php,200,test,web-5c7b9d4cdd-hm8z1,0
2025-12-21 01:53:17,NORMAL,NORMAL,Servis Sağlık Kontrolü,OK,Benign,OK-0001,10.149.181.201,14518,10.189.32.105,443,POST,/actuator/health,429,payments,web-5c7b9d4cdd-hm8z1,0
2025-12-21 01:53:18,NORMAL,NORMAL,Servis Sağlık Kontrolü,OK,Benign,OK-0001,10.46.209.112,8733,10.4.55.184,443,PATCH,/login,301,dev,api-6d7f8c9b7f-2kq9x,0
2025-12-21 01:53:19,SALDIRI,UYARI,Yan Hareket / Ağ Keşfi,Bloklandı,Reconnaissance,NET-SCAN-1001,89.217.28.16,21596,10.235.20.85,443,GET,/actuator/env,401,payments,api-6d7f8c9b7f-2kq9x,1
2025-12-21 01:53:24,NORMAL,NORMAL,Trafik Akışı Temiz,OK,Benign,OK-0000,10.90.207.14,47991,10.129.74.228,8443,PUT,/admin,204,dev,auth-6c5d7f6cbb-9p3a2,0
2025-12-21 01:53:28,NORMAL,NORMAL,Servis Sağlık Kontrolü,OK,Benign,OK-0001,10.157.60.116,16568,10.191.111.11,443,PUT,/,200,auth,gateway-7f8c9d7b6b-x4n1k,0
2025-12-21 01:53:30,NORMAL,NORMAL,Servis Sağlık Kontrolü,OK,Benign,OK-0001,10.41.3.250,51977,10.214.252.50,80,DELETE,/api/v1/orders,401,test,gateway-7f8c9d7b6b-x4n1k,0
2025-12-21 01:53:32,SALDIRI,UYARI,Yan Hareket / Ağ Keşfi,Bloklandı,Reconnaissance,NET-SCAN-1001,10.127.15.28,33730,10.84.5.216,443,GET,/actuator/health,200,payments,gateway-7f8c9d7b6b-x4n1k,1
2025-12-21 01:53:32,NORMAL,NORMAL,Trafik Akışı Temiz,OK,Benign,OK-0000,10.233.88.111,47642,10.42.162.137,8080,POST,/.env,200,auth,web-5c7b9d4cdd-hm8z1,0
2025-12-21 01:53:37,NORMAL,NORMAL,Trafik Akışı Temiz,OK,Benign,OK-0000,10.73.3.220,63611,10.169.229.98,443,POST,/.env,201,test,payment-7b86c9c7b8-q2v7m,0
2025-12-21 01:53:43,NORMAL,NORMAL,Trafik Akışı Temiz,OK,Benign,OK-0000,10.162.90.87,46340,10.200.228.241,80,PATCH,/actuator/health,200,payments,gateway-7f8c9d7b6b-x4n1k,0
2025-12-21 01:53:45,NORMAL,NORMAL,Trafik Akışı Temiz,OK,Benign,OK-0000,10.239.88.140,29762,10.91.49.46,80,DELETE,/api/v1/payments,204,payments,payment-7b86c9c7b8-q2v7m,0
2025-12-21 01:53:50,NORMAL,NORMAL,Trafik Akışı Temiz,OK,Benign,OK-0000,10.218.17.224,57173,10.84.27.221,80,POST,/api/v1/users,200,monitoring,payment-7b86c9c7b8-q2v7m,0
2025-12-21 01:53:54,NORMAL,NORMAL,Trafik Akışı Temiz,OK,Benign,OK-0000,10.209.7.180,65171,10.65.85.87,80,PATCH,/login,204,payments,gateway-7f8c9d7b6b-x4n1k,0
2025-12-21 01:53:56,NORMAL,NORMAL,Servis Sağlık Kontrolü,OK,Benign,OK-0001,10.240.11.146,9050,10.191.67.221,80,PUT,/.env,200,dev,payment-7b86c9c7b8-q2v7m,0
2025-12-21 01:53:57,NORMAL,NORMAL,Servis Sağlık Kontrolü,OK,Benign,OK-0001,10.102.151.4,16160,10.177.31.21,8443,PATCH,/login,429,dev,payment-7b86c9c7b8-q2v7m,0
2025-12-21 01:54:03,NORMAL,NORMAL,Trafik Akışı Temiz,OK,Benign,OK-0000,10.64.161.94,24929,10.1.179.210,443,PUT,/login,200,payments,payment-7b86c9c7b8-q2v7m,0
2025-12-21 01:54:04,NORMAL,NORMAL,Trafik Akışı Temiz,OK,Benign,OK-0000,10.204.85.153,48180,10.230.81.94,8080,PATCH,/api/v1/orders,400,monitoring,web-5c7b9d4cdd-hm8z1,0
2025-12-21 01:54:06,NORMAL,NORMAL,Servis Sağlık Kontrolü,OK,Benign,OK-0001,10.127.15.156,61175,10.236.81.153,8443,DELETE,/actuator/health,201,payments,api-6d7f8c9b7f-2kq9x,0
2025-12-21 01:54:11,NORMAL,NORMAL,Trafik Akışı Temiz,OK,Benign,OK-0000,10.156.112.205,60926,10.144.58.3,443,POST,/,200,dev,auth-6c5d7f6cbb-9p3a2,0
2025-12-21 01:54:13,SALDIRI,TEHDIT,TLS Downgrade / Fuzzing,Bloklandı,Initial Access,TLS-ANOM-2001,153.208.218.107,64359,10.207.247.52,8080,PATCH,/login,400,monitoring,gateway-7f8c9d7b6b-x4n1k,1
2025-12-21 01:54:14,NORMAL,NORMAL,Trafik Akışı Temiz,OK,Benign,OK-0000,10.16.162.108,16594,10.28.137.195,8443,PUT,/api/v1/payments,301,payments,web-5c7b9d4cdd-hm8z1,0
2025-12-21 01:54:20,SALDIRI,UYARI,Yan Hareket / Ağ Keşfi,Bloklandı,Reconnaissance,NET-SCAN-1001,10.106.19.59,59246,10.87.209.199,80,PUT,/login,500,auth,auth-6c5d7f6cbb-9p3a2,1
2025-12-21 01:54:21,NORMAL,NORMAL,Servis Sağlık Kontrolü,OK,Benign,OK-0001,10.72.158.10,17849,10.33.157.187,8443,PATCH,/,500,auth,web-5c7b9d4cdd-hm8z1,0
2025-12-21 01:54:24,NORMAL,NORMAL,Servis Sağlık Kontrolü,OK,Benign,OK-0001,10.81.227.237,1132,10.182.19.196,8443,PATCH,/api/v1/users,200,dev,auth-6c5d7f6cbb-9p3a2,0
2025-12-21 01:54:25,NORMAL,NORMAL,Trafik Akışı Temiz,OK,Benign,OK-0000,10.228.28.52,16800,10.119.16.226,443,DELETE,/admin,500,auth,payment-7b86c9c7b8-q2v7m,0
2025-12-21 01:54:25,NORMAL,NORMAL,Trafik Akışı Temiz,OK,Benign,OK-0000,10.145.165.225,5308,10.236.35.138,443,PUT,/login,200,dev,gateway-7f8c9d7b6b-x4n1k,0
2025-12-21 01:54:26,NORMAL,NORMAL,Servis Sağlık Kontrolü,OK,Benign,OK-0001,10.255.14.120,65291,10.202.193.124,80,POST,/admin,404,auth,api-6d7f8c9b7f-2kq9x,0
2025-12-21 01:54:30,NORMAL,NORMAL,Trafik Akışı Temiz,OK,Benign,OK-0000,10.36.30.202,39907,10.176.65.129,8080,GET,/.env,500,monitoring,payment-7b86c9c7b8-q2v7m,0
2025-12-21 01:54:33,NORMAL,NORMAL,Servis Sağlık Kontrolü,OK,Benign,OK-0001,10.224.1.83,6334,10.153.62.234,8443,DELETE,/actuator/env,200,auth,auth-6c5d7f6cbb-9p3a2,0
2025-12-21 01:54:36,SALDIRI,KRITIK,Firmware Enjeksiyonu (Simülasyon),Bloklandı,Execution,FW-INJECT-9001,10.220.228.106,31652,10.218.5.14,443,PATCH,/login,401,auth,gateway-7f8c9d7b6b-x4n1k,1
2025-12-21 01:54:42,NORMAL,NORMAL,Servis Sağlık Kontrolü,OK,Benign,OK-0001,10.107.120.79,5625,10.48.1.62,80,GET,/admin,400,payments,gateway-7f8c9d7b6b-x4n1k,0
2025-12-21 01:54:44,NORMAL,NORMAL,Servis Sağlık Kontrolü,OK,Benign,OK-0001,10.193.7.176,10992,10.148.118.236,80,GET,/api/v1/orders,200,monitoring,web-5c7b9d4cdd-hm8z1,0
2025-12-21 01:54:50,NORMAL,NORMAL,Trafik Akışı Temiz,OK,Benign,OK-0000,10.101.133.247,42079,10.128.248.42,8443,PATCH,/login,201,payments,auth-6c5d7f6cbb-9p3a2,0
2025-12-21 01:54:56,NORMAL,NORMAL,Servis Sağlık Kontrolü,OK,Benign,OK-0001,10.194.24.173,30362,10.197.221.16,8443,DELETE,/api/v1/payments,403,payments,api-6d7f8c9b7f-2kq9x,0
2025-12-21 01:55:00,NORMAL,NORMAL,Trafik Akışı Temiz,OK,Benign,OK-0000,10.174.54.176,35322,10.168.250.153,80,GET,/admin,404,monitoring,payment-7b86c9c7b8-q2v7m,0
2025-12-21 01:55:02,NORMAL,NORMAL,Servis Sağlık Kontrolü,OK,Benign,OK-0001,10.46.20.158,37327,10.172.90.128,443,POST,/api/v1/users,404,dev,api-6d7f8c9b7f-2kq9x,0
2025-12-21 01:55:05,SALDIRI,TEHDIT,SQL Injection Denemesi,Bloklandı,Initial Access,WAF-SQLI-3003,26.110.76.239,11093,10.87.84.107,443,DELETE,/admin,404,dev,auth-6c5d7f6cbb-9p3a2,1
2025-12-21 01:55:10,NORMAL,NORMAL,Trafik Akışı Temiz,OK,Benign,OK-0000,10.72.162.38,40435,10.194.238.175,80,POST,/actuator/health,404,test,api-6d7f8c9b7f-2kq9x,0
2025-12-21 01:55:11,NORMAL,NORMAL,Servis Sağlık Kontrolü,OK,Benign,OK-0001,10.239.3.231,7506,10.254.200.108,8080,PUT,/admin,404,monitoring,gateway-7f8c9d7b6b-x4n1k,0
2025-12-21 01:55:12,NORMAL,NORMAL,Servis Sağlık Kontrolü,OK,Benign,OK-0001,10.160.35.38,28626,10.94.4.17,443,PUT,/wp-login.php,401,dev,api-6d7f8c9b7f-2kq9x,0
2025-12-21 01:55:14,NORMAL,NORMAL,Servis Sağlık Kontrolü,OK,Benign,OK-0001,10.51.87.34,22080,10.162.106.197,8080,GET,/api/v1/payments,204,auth,gateway-7f8c9d7b6b-x4n1k,0
2025-12-21 01:55:16,NORMAL,NORMAL,Servis Sağlık Kontrolü,OK,Benign,OK-0001,10.54.181.61,47551,10.46.22.241,8080,POST,/,404,auth,web-5c7b9d4cdd-hm8z1,0
2025-12-21 01:55:16,SALDIRI,KRITIK,RBAC Yetki Yükseltme Şüphesi,Engellendi,Privilege Escalation,K8S-RBAC-4005,10.246.223.153,63502,10.44.238.28,443,PUT,/actuator/env,400,payments,auth-6c5d7f6cbb-9p3a2,1
2025-12-21 01:55:17,NORMAL,NORMAL,Servis Sağlık Kontrolü,OK,Benign,OK-0001,10.77.250.44,55130,10.155.43.155,8443,PATCH,/api/v1/orders,204,dev,web-5c7b9d4cdd-hm8z1,0
2025-12-21 01:55:23,NORMAL,NORMAL,Servis Sağlık Kontrolü,OK,Benign,OK-0001,10.67.71.2,56078,10.78.66.236,8443,PATCH,/.env,200,dev,web-5c7b9d4cdd-hm8z1,0
2025-12-21 01:55:23,NORMAL,NORMAL,Trafik Akışı Temiz,OK,Benign,OK-0000,10.138.126.57,34491,10.58.47.145,8443,PATCH,/api/v1/orders,400,payments,api-6d7f8c9b7f-2kq9x,0
2025-12-21 01:55:27,NORMAL,NORMAL,Trafik Akışı Temiz,OK,Benign,OK-0000,10.106.70.225,37036,10.5.25.131,8080,GET,/actuator/env,200,dev,payment-7b86c9c7b8-q2v7m,0
2025-12-21 01:55:28,NORMAL,NORMAL,Servis Sağlık Kontrolü,OK,Benign,OK-0001,10.82.168.4,26656,10.176.125.131,8080,POST,/login,201,auth,web-5c7b9d4cdd-hm8z1,0
2025-12-21 01:55:30,NORMAL,NORMAL,Servis Sağlık Kontrolü,OK,Benign,OK-0001,10.220.80.251,54433,10.22.137.220,443,PUT,/admin,403,monitoring,payment-7b86c9c7b8-q2v7m,0
2025-12-21 01:55:32,NORMAL,NORMAL,Trafik Akışı Temiz,OK,Benign,OK-0000,10.113.18.118,61026,10.140.109.136,8080,DELETE,/api/v1/users,429,dev,gateway-7f8c9d7b6b-x4n1k,0
2025-12-21 01:55:33,NORMAL,NORMAL,Trafik Akışı Temiz,OK,Benign,OK-0000,10.121.97.113,30813,10.192.37.13,443,DELETE,/wp-login.php,500,payments,auth-6c5d7f6cbb-9p3a2,0
2025-12-21 01:55:39,NORMAL,NORMAL,Servis Sağlık Kontrolü,OK,Benign,OK-0001,10.188.243.193,59110,10.18.178.5,443,GET,/login,429,test,payment-7b86c9c7b8-q2v7m,0
2025-12-21 01:55:45,NORMAL,NORMAL,Trafik Akışı Temiz,OK,Benign,OK-0000,10.234.24.164,43633,10.75.143.236,8080,PUT,/api/v1/users,401,monitoring,web-5c7b9d4cdd-hm8z1,0
2025-12-21 01:55:47,NORMAL,NORMAL,Servis Sağlık Kontrolü,OK,Benign,OK-0001,10.228.87.212,13159,10.38.100.3,8443,POST,/api/v1/users,201,test,web-5c7b9d4cdd-hm8z1,0
2025-12-21 01:55:47,SALDIRI,KRITIK,Firmware Enjeksiyonu (Simülasyon),Bloklandı,Execution,FW-INJECT-9001,10.94.86.128,11085,10.68.36.127,8443,POST,/api/v1/payments,204,payments,payment-7b86c9c7b8-q2v7m,1
2025-12-21 01:55:50,NORMAL,NORMAL,Servis Sağlık Kontrolü,OK,Benign,OK-0001,10.77.172.174,37554,10.188.157.205,8080,PATCH,/api/v1/users,403,test,auth-6c5d7f6cbb-9p3a2,0
2025-12-21 01:55:54,NORMAL,NORMAL,Servis Sağlık Kontrolü,OK,Benign,OK-0001,10.47.27.109,51331,10.75.112.86,80,DELETE,/actuator/env,204,test,api-6d7f8c9b7f-2kq9x,0
2025-12-21 01:55:57,NORMAL,NORMAL,Servis Sağlık Kontrolü,OK,Benign,OK-0001,10.170.205.179,44557,10.212.5.48,80,DELETE,/.env,500,monitoring,payment-7b86c9c7b8-q2v7m,0
2025-12-21 01:55:57,NORMAL,NORMAL,Servis Sağlık Kontrolü,OK,Benign,OK-0001,10.149.170.212,41968,10.246.158.254,8080,GET,/actuator/health,301,test,auth-6c5d7f6cbb-9p3a2,0
2025-12-21 01:56:02,NORMAL,NORMAL,Trafik Akışı Temiz,OK,Benign,OK-0000,10.139.151.22,18814,10.169.236.79,80,PUT,/,201,dev,payment-7b86c9c7b8-q2v7m,0
2025-12-21 01:56:04,NORMAL,NORMAL,Servis Sağlık Kontrolü,OK,Benign,OK-0001,10.161.180.2,5056,10.57.158.153,8443,DELETE,/actuator/env,429,monitoring,api-6d7f8c9b7f-2kq9x,0
2025-12-21 01:56:05,SALDIRI,KRITIK,RBAC Yetki Yükseltme Şüphesi,Engellendi,Privilege Escalation,K8S-RBAC-4005,10.79.192.210,17733,10.254.73.42,80,PATCH,/api/v1/orders,301,monitoring,api-6d7f8c9b7f-2kq9x,1
2025-12-21 01:56:10,NORMAL,NORMAL,Servis Sağlık Kontrolü,OK,Benign,OK-0001,10.172.39.81,42791,10.207.95.214,8080,PATCH,/actuator/env,204,test,gateway-7f8c9d7b6b-x4n1k,0
2025-12-21 01:56:16,NORMAL,NORMAL,Trafik Akışı Temiz,OK,Benign,OK-0000,10.207.29.74,16122,10.71.212.220,8443,PUT,/actuator/env,429,payments,web-5c7b9d4cdd-hm8z1,0
2025-12-21 01:56:21,NORMAL,NORMAL,Servis Sağlık Kontrolü,OK,Benign,OK-0001,10.8.164.121,47638,10.186.241.93,443,PATCH,/api/v1/users,429,auth,auth-6c5d7f6cbb-9p3a2,0
2025-12-21 01:56:27,NORMAL,NORMAL,Servis Sağlık Kontrolü,OK,Benign,OK-0001,10.211.183.236,55856,10.88.41.180,443,PUT,/actuator/health,200,payments,payment-7b86c9c7b8-q2v7m,0
2025-12-21 01:56:29,NORMAL,NORMAL,Trafik Akışı Temiz,OK,Benign,OK-0000,10.72.142.71,32719,10.64.61.24,443,PATCH,/api/v1/payments,429,payments,web-5c7b9d4cdd-hm8z1,0
